id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	28553	Gemeinschaften 06	FGE	00:28:30	20.07.2026 00:00:00	As Comunidades Livres Sob o Signo do Lírio. Tema: O amor de Deus para com os seres humnanos e para com toda criatura	As Comunidades Livres Sob o Signo do Lírio. Tema: O amor de Deus para com os seres humnanos e para com toda criatura		False	False	False	False	False	False	False	Lilie.jpg
8	47975	GemeindeFels Juli2026	SON	01:20:00	20.07.2026 00:34:30	Encontro no Espírito do Cristianismo Original na Fonte da Rocha de Cristo, em julho de 2026, o ano 3 da Era Messiânica, Sofiânica	Encontro no Espírito do Cristianismo Original na Fonte da Rocha de Cristo, em julho de 2026, o ano 3 da Era Messiânica, Sofiânica		False	False	False	False	False	False	False	GemeindeFelsJul2.jpg
10	40979	SchuleLeben 29	DWS	00:17:00	20.07.2026 01:57:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Liberdade Interior e a Vida Impessoal"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Liberdade Interior e a Vida Impessoal"		False	False	False	False	False	False	False	Lilienzeitalter.jpg
13	27790	Sternstunden 06	MED	00:30:00	20.07.2026 02:21:00	Horas estelares com Gabriele. Sê Silencioso - Deus Habita em Você. A renovação da vida que vem de dentro	Horas estelares com Gabriele. Sê Silencioso - Deus Habita em Você. A renovação da vida que vem de dentro		False	False	False	False	False	False	False	ÄsteMitSchneeSonne.jpg
16	14082	Zuversicht 2	MED	00:10:00	20.07.2026 02:55:00	Confiança: Um Ganho de Vida	Confiança: Um Ganho de Vida		False	False	False	False	False	False	False	Löwenzahn.jpg
22	35373	BotschaftAusDemAll 06 Webstuhl	LES	00:26:30	20.07.2026 03:10:00	O Reino Eterno: "A  Alma como um Tear - Você Tece os Seus Sentimentos, Pensamentos, Palavras e Atos Nele" Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno, no dia 5 de agosto de 1988 em Würzburg, Alemanha	Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno		False	False	False	False	False	False	False	ZellOFFBd.jpg
24	36891	10 Gebote 1	LES	00:29:00	20.07.2026 03:39:30	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 1ª parte		False	False	False	False	False	False	False	PT_ZehnGebote.jpg
26	29748	InnereAndacht 14	MED	01:00:00	20.07.2026 04:11:30	Devocional Interior, 14ª Parte	Façamos com que cada palavra desperte para a vida em nós		False	False	False	False	False	False	False	InnereAndacht23.jpg
28	47846	SchuleLeben 37	DWS	00:20:00	20.07.2026 05:14:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Imitadores e Seguidores - ou Assumir a Responsabilidade pelo próprio Caminho até a Fonte, até a Liberdade"	Imitadores e Seguidores - ou Assumir a Responsabilidade pelo próprio Caminho até a Fonte, até a Liberdade		False	False	False	False	False	False	False	DieWahreSchule2.jpg
34	46887	FGE JugendOstern	FGE	00:28:00	20.07.2026 05:42:00	Comunidades livres internacionais de jovens em todo o mundo!	Comunidades livres internacionais de jovens em todo o mundo!		False	False	False	False	False	False	False	JugendInternational.jpg
36	28173	BodenlebenErde	FILM	00:53:30	20.07.2026 06:16:00	O Solo em que vivemos. Um cosmos desconhecido	O Solo em que vivemos. Um cosmos desconhecido		False	False	False	False	False	False	False	Bodenleben2.jpg
37	40513	Pflanzensude	DOK	00:20:30	20.07.2026 07:09:30	A nova agricultura para a nova era	Poção de plantas - fortalecimento líquido para o campo		False	False	False	False	False	False	False	PflanzenSude (2).jpg
39	40621	Brottrunk	DOK	00:23:30	20.07.2026 07:31:00	A nova agricultura para a nova era	Fermentado de pão - fortalecimento natural para o solo		False	False	False	False	False	False	False	Brot.jpg
42	42835	Großinquisitor 1	LES	00:18:30	20.07.2026 07:57:30	Uma leitura do: "Grande Inquisidor" Parte 1	Uma leitura do: "Grande Inquisidor" Parte 1		False	False	False	False	False	False	False	PT_GrossInquisitor.jpg
44	42972	UrchristenWeltwBeten kurz10 OAdr (Web)	SON	00:13:00	20.07.2026 08:16:30	Os Cristãos Originais unem-se em uma oração comum pela paz	Os Cristãos Originais unem-se em uma oração comum pela paz		False	False	False	False	False	False	False	FGE_OFF.jpg
46	33930	Bergpredigt 06	LES	00:23:30	20.07.2026 08:30:00	O Sermão da Montanha de Jesus de Nazaré. Parte 6	O Sermão da Montanha de Jesus de Nazaré. Parte 6		False	False	False	False	False	False	False	Berg_PT-00.jpg
49	23430	DasIstMeinWort 05	LES	00:28:30	20.07.2026 08:57:00	Esta é a Minha Palavra, A e Ω. Capítulo 21: "Jesus repreende a crueldade contra um cavalo"	Esta é a Minha Palavra, A e Ω. Capítulo 21: "Jesus repreende a crueldade contra um cavalo"		False	False	False	False	False	False	False	PT_DasIStMeinWort2.jpg
