id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
1155	StummeBitten	00:10:00	LES	06.09.2026 11:00:00	Stumme Bitten	Eine Tiergeschichte von Manfred Kyber 	SNJ	False	False	False	False	False	False	False	DE_LES_StummeBitten_16zu9.mpg	StummeBitten.jpg
1162	IchKommeBald	01:25:00	LILIE	06.09.2026 11:15:00	Ich komme bald! Ich Bin der Christus Gottes	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Offenbarung des Christus Gottes durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele. Gegeben im Frühjahr 2019	SNJ	False	False	False	False	False	False	False	DE_LILIE_IchKommeBald_16zu9.mpg	IchKommeBald1.jpg
1167	GroßeGeister 05	00:06:00	MED	06.09.2026 12:54:00	Was sagen große Geister 	Zitate berühmter Persönlichkeiten und philosophischer Denker über die Tiere und die Natur (5) Immanuel Kant, Isaac Bashevis Singer, Albert Schweitzer, Bertha von Suttner, Luise Rinser	SNJ	False	False	False	False	False	False	False	DE_MED_WasSagenGroßeGeisterTiere_005_16zu9.mpg	GroßeGeister.jpg
1169	SchuleLeben 23 A	00:21:30	GR-LEB	06.09.2026 13:00:00	Die wahre Schule ist das Leben (23)	Das Gesetz der Entsprechung. Lehrstunden aus der göttlichen Weisheit 	SNJ	False	False	False	False	False	False	False	DE_DWS_23GesetzEntsprechung_16zu9.mpg	SchuleLeben 02.jpg
1175	TiereHierZuHause 02	00:21:00	REP	06.09.2026 13:30:00	"Wir sind hier zu Hause" (2) 	Tiere auf dem Land des Friedens, erleben Sie schöne Tier- und Naturaufnahmen	SNJ	False	False	False	False	False	False	False	DE_DOK_TiereHierZuHause_02_16zu9.mpg	TiereHierZuHause.jpg
1179	MachtDerLiebe	01:12:00	LES	06.09.2026 14:00:00	Ich bete an die Macht der Liebe	Lesung einer Christus-Offenbarung aus dem Ewigen Reich durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele im September 2021	SNJ	False	False	False	False	False	False	False	DE_LES_MachtDerLiebe_NAE1_NEU_16zu9.mpg	MachtDerLiebe.jpg
1183	JederAtemzug	00:30:00	MED	06.09.2026 15:20:00	Jeder Atemzug ist Gottes Gegenwart	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 19.03.2004.	SNJ	False	False	False	False	False	False	False	DE_MED_JederAtemzug_NeuAltErsetzen2_16zu9.mpg	JederAtemzug.JPG
1193	Dämonenstaat 1 A	00:47:00	LES	06.09.2026 16:00:30	Der Dämonenstaat, seine Helfershelfer und seine Opfer (1)	Christus hat den Menschen das geistig Rüstzeug gegeben. Die Herkunft und das Wirken der Dämonen wird von Christus erklärt. Lesung einer Christus-Offenbarung, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele (Teil 1 von 3)	SNJ	False	False	False	False	False	False	False	DE_LES_Daemonenstaat_01_NAE_16zu9.mpg	Dämonenstaat.jpg
1198	VerweileInDir	00:17:00	MED	06.09.2026 16:55:00	Verweile in dir - nütze den Tag	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele.	SNJ	False	False	False	False	False	False	False	DE_MED_VerweileInDir_NeuAltErsetzen2_16zu9.mpg	VerweileInDir.JPG
1204	LassDichFühren 02 A	00:30:00	LES	06.09.2026 17:20:00	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen!	"Tue nichts Böses, dann widerfährt dir nichts Böses!" Eine Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches (Teil 2 von 4)	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_02_Neu_16zu9.mpg	LassDichführen.jpg
1211	Prüfungen 3KiZ	00:18:00	KIND	06.09.2026 18:00:55	Mündliche und schriftliche Prüfungen	Lesung aus dem Buch von Liobani: Ich erkläre - machst Du mit? Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe	SNJ	False	False	False	False	False	False	False	DE_LIOS_3KiZ-13Pruefungen_Neu_16zu9.mpg	Liobanischule.jpg
1214	Liobanischule 00	00:20:00	KIND	06.09.2026 18:23:00	Einführung in die Liobanischule	Einführung für Kinder und Eltern in die aktuelle Sendereihe Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe	SNJ	False	False	False	False	False	False	False	DE_LIOS_Zelt00Pilot_NAE_16zu9.mpg	Liobanischule.jpg
1224	Gemeinschaften 04 A	00:26:00	GR-ALLG	06.09.2026 19:00:00	Die freien Gemeinschaften im Zeichen der Lilie	Wer bist du? Ja, wer sind wir? Schulung aus dem Geist Gottes	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_04_NAE_16zu9.mpg	Gemeinschaften.jpg
1233	Häuptling Seattle	00:20:00	LES	06.09.2026 19:35:00	Die Rede des Häuptlings Seattle	Lesung seiner überlieferten Rede an den Präsidenten der USA	SNJ	False	False	False	False	False	False	False	DE_LES_HaeuptlingSeattle_16zu9.mpg	HäuptlingSeattle.jpg
1237	DuBistWer	01:18:00	LILIE	06.09.2026 20:00:00	Für die Gegenwart oder für die Zeit nach der Zeit: Du bist wer! Wer bist du?	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Geistig-göttliche Lehren der Prophetin und Botschafterin des Ewigen Reiches Gabriele. Gegeben im Mai 2020	SNJ	False	False	False	False	False	False	False	DE_LILIE_DuBistWer_16zu9.mpg	DuBistWer.jpg
1241	GebetMutterErde UT	00:27:00	MED	06.09.2026 21:25:00	Gebet für die Mutter Erde	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 14.05.2004. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CHGebetMutterErde_UT_NAE.mpg	BetenMitfuehlen.jpg
1247	TodSchatten	00:56:30	GR-ALLG	06.09.2026 22:00:00	Tod - wo sind deine Schatten?	Gesprächsrunde mit dem Thema "Tod - wo sind deine Schatten?", aus dem Füllhorn der göttlichen Weisheit, gegeben im November 2021	SNJ	False	False	False	False	False	False	False	DE_GR-SON_TosWoSindSchatten_NAE1_16zu9.mpg	TodSchatten.jpg
1252	BändeEwigesReich 01 A	00:42:00	LES	06.09.2026 23:10:00	Das Ewige Reich "Wer Mich kennt, der geht an Meiner Hand"	Christus-Offenbarungen aus dem Jahr 1991, gegeben durch die Botschafterin des Ewigen Reiches, Gabriele. Lesung aus dem Zelt Gottes für alle Menschen.	SNJ	False	False	False	False	False	False	False	DE_LES_ZeltOFFEwigesReich_01_16zu9.mpg	BändeEwigesReich 01.jpg
