id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	42347	Gemeinschaften 12	FGE	00:14:00	13.04.2026 00:00:00	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
3	25861	Klassik Seele 42c_12	KONZ1	00:12:00	13.04.2026 00:16:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - W.A. Mozart: Largo and Allegro from Divertimento in F major (KV 138), G. Ph. Telemann: Largo and Allegro from Viola Concerto in G major, Op. 29		False	False	False	False	False	False	False	KlassikSeele.jpg
10	33706	DuBistWer	LILIE	01:17:00	13.04.2026 00:34:00	Para o presente ou para o tempo depois do tempo: Você é Alguém! Quem é Você?	Para o presente ou para o tempo depois do tempo: Você é Alguém! Quem é Você?		False	False	False	False	False	False	False	DuBistWer.jpg
12	37551	SchuleLeben 22	DWS	00:18:30	13.04.2026 01:53:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: Vamos aprender a nos questionar		False	False	False	False	False	False	False	DieWahreSchule2.jpg
15	14099	Sternstunden 01	MED	00:26:30	13.04.2026 02:19:00	Horas estelares com Gabriele. O Amor é a Fonte de Saúde	Horas estelares com Gabriele. O Amor é a Fonte de Saúde		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
18	47190	Ostern 2026	SON	01:03:30	13.04.2026 02:48:00	Celebração da Família de Deus na Terra	Cristo, o ressuscitado, veio por amor a toda a criação		False	False	False	False	False	False	False	PT_Ostern2026.jpg
24	40356	AllesWasLebt	MED	00:37:00	13.04.2026 03:56:30	Meditação. Portamos tudo o que vive dentro de nós	Meditação. Portamos tudo o que vive dentro de nós		False	False	False	False	False	False	False	MED_AllesWasLebt.JPG
26	40069	BändeEwigesReich 01 WEB	LES	00:42:00	13.04.2026 04:37:30	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.		False	False	False	False	False	False	False	ChristusErlösung.jpg
28	13932	KriegFrieden	FILM	00:36:00	13.04.2026 05:23:30	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 		False	False	False	False	False	False	False	KriegFrieden.jpg
30	37875	LandBlühstreifen	DOK	00:17:00	13.04.2026 06:02:30	A nova agricultura para a nova era 	Campos florescentes - cheios de vida!		False	False	False	False	False	False	False	BauenBruecke.jpg
31	36980	Die neue Landwirtschaft	GR-SON	00:32:30	13.04.2026 06:19:30	A nova agricultura sob o signo da Terra-Isaías messiânica, sofiânica na obra de ação do amor a Deus e ao próximo	A nova agricultura sob o signo da Terra-Isaías messiânica, sofiânica na obra de ação do amor a Deus e ao próximo		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
33	41247	Klassik Seele 58c_19	KONZ1	00:18:30	13.04.2026 06:55:30	Música clásica para el alma. Ouvertüre in D-Dur für Trompete, Oboe und Orchester von G.Ph. Telemann 	Música clásica para el alma. Ouvertüre in D-Dur für Trompete, Oboe und Orchester von G.Ph. Telemann 		False	False	False	False	False	False	False	AltfelderKonzerte2.jpg
34	32552	LilienzeitalterFusion	LILIE	01:13:30	13.04.2026 07:14:00	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor		False	False	False	False	False	False	False	ZellOFFBd.jpg
36	24045	DasIstMeinWort 18	LES	00:23:00	13.04.2026 08:30:00	Esta é a Minha Palavra, A e Ω. Capítulo 47: "A correta compreensão dos Mandamentos"	Esta é a Minha Palavra, A e Ω. Capítulo 47: "A correta compreensão dos Mandamentos"		False	False	False	False	False	False	False	Propheten.jpg
39	14713	Tierliebe Jesu	PAL	00:41:00	13.04.2026 08:56:30	O Amor de Jesus aos Animais, que Nos Foi Ocultado	O Amor de Jesus aos Animais, que Nos Foi Ocultado		False	False	False	False	False	False	False	TierliebeJesu.jpg
41	28872	InnereAndacht 07	MED	01:00:00	13.04.2026 09:38:30	Devocional Interior, 7ª Parte	Quem Vive no Seu Mais Interior em Deus, é Divino		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
46	14017	Es blueht Fr	MED	00:24:00	13.04.2026 10:41:00	Meditacão: Tudo floresce	Meditacão: Tudo floresce		False	False	False	False	False	False	False	EsBlueht.jpg
49	35632	SchuleLeben 11	DWS	00:16:00	13.04.2026 11:10:00	A Morte, a Morte - ou a Morte, a Vida?	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
51	47190	Ostern 2026	SON	01:03:30	13.04.2026 11:29:30	Celebração da Família de Deus na Terra	Cristo, o ressuscitado, veio por amor a toda a criação		False	False	False	False	False	False	False	PT_Ostern2026.jpg
53	41250	Klassik Seele 58f_16	KONZ1	00:15:30	13.04.2026 12:36:00	Música clásica para el alma. "Et incarnatus est" aus der Messe c-moll von W.A. Mozart, "Denn Er hat Seinen Engeln befohlen" von F. Mendelssohn-Bartholdy, Hark! The Herald Angels Sing	Música clásica para el alma. "Et incarnatus est" aus der Messe c-moll von W.A. Mozart, "Denn Er hat Seinen Engeln befohlen" von F. Mendelssohn-Bartholdy, Hark! The Herald Angels Sing		False	False	False	False	False	False	False	AlfelderKonzerteMotiv.jpg
55	32249	DasLilienzeitalter 01 HoheZeit	FGE	00:54:30	13.04.2026 12:52:00	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte		False	False	False	False	False	False	False	Lilie1.jpg
60	32250	DasLilienzeitalter 02 HoheZeit	FGE	00:50:30	13.04.2026 13:49:30	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 2ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 2ª Parte		False	False	False	False	False	False	False	Lilie2.jpg
62	36579	Klassik Seele 59d_19	KONZ1	00:19:00	13.04.2026 14:43:00	Classics for the Soul. Santec Music Orchestra	Andante for flute and orchestra KV 315 and Allegro aperto from Violin Concerto No. 5 by W.A. Mozart (Feb. 2017)		False	False	False	False	False	False	False	Orchestra.jpg
64	29749	InnereAndacht 15	MED	01:00:00	13.04.2026 15:02:30	Devocional Interior, 15ª Parte	Os seus olhos são a luz da alma		False	False	False	False	False	False	False	GottGegwLicht.jpg
68	27222	RufGabriele 6 DerRuf	SON	00:13:00	13.04.2026 16:16:30	A Chamada de Gabriele 06 - A Chamada do Cristo de Deus	A Chamada de Gabriele 06 - A Chamada do Cristo de Deus		False	False	False	False	False	False	False	Ruf-6.jpg
