id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
42	42347	Gemeinschaften 12	FGE	00:14:00	16.02.2026 06:29:30	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
44	35420	SchuleLeben 10	DWS	00:18:30	16.02.2026 06:44:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"		False	False	False	False	False	False	False	DieWahreSchule.jpg
47	33629	BotschaftAusDemAll 03 Schatz	LES	00:38:00	16.02.2026 07:06:30	O Reino Eterno. "Onde Está o Seu Tesouro,ali Também Está o Seu Coração. E a Sua Alma Estará lá um Dia" Uma leitrua de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno no dia 24 de Maio de 1981 na cidade de Graz, Áustria	O Reino Eterno. "Onde Está o Seu Tesouro,ali Também Está o Seu Coração. E a Sua Alma Estará lá um Dia" Uma leitrua de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno no dia 24 de Maio de 1981 na cidade de Graz, Áustria		False	False	False	False	False	False	False	ChristusErlösung.jpg
49	37876	Urgesteinsmehl	DOK	00:15:30	16.02.2026 07:46:00	A nova agricultura para a nova era	Pó de rocha primária - nutrição para os nossos campos		False	False	False	False	False	False	False	UrgesteinMehl.jpg
51	44383	Nachruhm	LES	00:24:30	16.02.2026 08:02:30	Leitura do: "Memória Pósthuma" de Manfred Kyber	Leitura do: "Memória Pósthuma" de Manfred Kyber		False	False	False	False	False	False	False	PT_Nachrum.jpg
54	20970	Medikurs1 11	MED	00:35:00	16.02.2026 08:30:00	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino		False	False	False	False	False	False	False	Medikurs.jpg
56	46783	Gemeinde Feb2026	SON	01:25:00	16.02.2026 09:07:30	Encontro da Comunidade Cristã Original em Altfeld, Alemanha.	A Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus, em fevereiro de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeFeb.jpg
64	35373	BotschaftAusDemAll 06 Webstuhl	LES	00:26:30	16.02.2026 10:45:00	O Reino Eterno: "A  Alma como um Tear - Você Tece os Seus Sentimentos, Pensamentos, Palavras e Atos Nele" Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno, no dia 5 de agosto de 1988 em Würzburg, Alemanha	Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno		False	False	False	False	False	False	False	ZellOFFBd.jpg
67	28518	InnereAndacht 03	MED	00:55:30	16.02.2026 11:15:30	Devocional Interior, 3ª Parte	Uma Nova Humanidade em Cristo Emerge		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
69	42054	FGE VS Les 09 BotschaftAll	FGE	00:07:00	16.02.2026 12:14:30	Nós somos as Comunidades Livres - Una e seja (9)	A mensagem do universo		False	False	False	False	False	False	False	PT_FGE-VS.jpg
71	41755	FGE VS Les 03 BroschEwGesetz	FGE	00:06:00	16.02.2026 12:22:30	Nós somos as Comunidades Livres - Una e seja (3)	Cristianismo Original em todo o mundo. Comunidades Livres sob o Signo do Lírio		False	False	False	False	False	False	False	PT_FGE-VS.jpg
74	20970	Medikurs1 11	MED	00:35:00	16.02.2026 12:30:30	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino		False	False	False	False	False	False	False	Medikurs.jpg
78	46783	Gemeinde Feb2026	SON	01:25:00	16.02.2026 13:10:00	Encontro da Comunidade Cristã Original em Altfeld, Alemanha.	A Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus, em fevereiro de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeFeb.jpg
81	34104	ChristusErlösung	MED	00:22:30	16.02.2026 14:37:30	Meditação de Oração. Cristo é Redenção em Nós	Meditação de Oração. Cristo é Redenção em Nós		False	False	False	False	False	False	False	EN_CH92ChristusErloesung.jpg
83	43197	ErlangeGotteserfahrung	MED	00:19:30	16.02.2026 15:03:30	Meditação. Alcance a experiencia de Deus	Meditação. Alcance a experiencia de Deus		False	False	False	False	False	False	False	PT_MED_ErlangeGottesErfahrung.jpg
85	41831	EwigeWortErde 03	SON	00:37:30	16.02.2026 15:25:30	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. 3	A Palavra Eterna Circula por Toda a Terra. Lido e repeitado internacionalmente: Cristianismo Original em todo o mundo. Parte 3		False	False	False	False	False	False	False	PT_EwigeWortErde3.jpg
87	14017	Es blueht Fr	MED	00:24:00	16.02.2026 16:03:30	Meditacão: Tudo floresce	Meditacão: Tudo floresce		False	False	False	False	False	False	False	EsBlueht.jpg
90	41960	Lilienzeitalter1 4Entwicklungseb. Teil 1 WEB	LES	00:55:30	16.02.2026 16:31:30	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1		False	False	False	False	False	False	False	DuSollstNichtToeten.jpg
93	24045	DasIstMeinWort 18	LES	00:23:00	16.02.2026 17:36:00	Esta é a Minha Palavra, A e Ω. Capítulo 47: "A correta compreensão dos Mandamentos"	Esta é a Minha Palavra, A e Ω. Capítulo 47: "A correta compreensão dos Mandamentos"		False	False	False	False	False	False	False	Propheten.jpg
95	27751	InnererWeg 17	GR-IW	00:29:30	16.02.2026 18:01:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17		False	False	False	False	False	False	False	IW_PT.jpg
97	35499	Klassik Seele 62f_20	KONZ1	00:19:30	16.02.2026 18:34:30	Classics for the Soul. Santec Music Orchestra	Serenade Espagnole für Violoncello und Orchester in A-Dur von A. Glasunow, Arie der Norma vom V. Bellini, Andantino für Oboe und Streichorchester von C.D. von Dittersdorf (Juli 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
100	42347	Gemeinschaften 12	FGE	00:14:00	16.02.2026 19:01:00	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
103	35420	SchuleLeben 10	DWS	00:18:30	16.02.2026 19:19:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"		False	False	False	False	False	False	False	DieWahreSchule.jpg
107	32249	DasLilienzeitalter 01 HoheZeit	FGE	00:54:30	16.02.2026 19:44:30	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte		False	False	False	False	False	False	False	Lilie1.jpg
113	46783	Gemeinde Feb2026	SON	01:25:00	16.02.2026 20:47:30	Encontro da Comunidade Cristã Original em Altfeld, Alemanha.	A Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus, em fevereiro de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeFeb.jpg
116	28551	Gemeinschaften 04	FGE	00:26:00	16.02.2026 22:19:30	As Comunidades Livres Sob o Signo do Lírio. Tema: Quem é vocè? Sim, Quem somos nós?	As Comunidades Livres Sob o Signo do Lírio. Tema: Quem é vocè? Sim, Quem somos nós?		False	False	False	False	False	False	False	Lilie.jpg
120	25733	InnererWeg 00	GR-IW	00:39:30	16.02.2026 22:50:30	A Chamada de Gabriele, a Profetisa e Enviada de Deus, na Idade Messiânica, Sophiânica do Lírio, do Amor a Deus e ao Próximo	A Chamada de Gabriele, a Profetisa e Enviada de Deus, na Idade Messiânica, Sophiânica do Lírio, do Amor a Deus e ao Próximo		False	False	False	False	False	False	False	Ruf-2.jpg
124	44383	Nachruhm	LES	00:24:30	16.02.2026 23:34:30	Leitura do: "Memória Pósthuma" de Manfred Kyber	Leitura do: "Memória Pósthuma" de Manfred Kyber		False	False	False	False	False	False	False	PT_Nachrum.jpg
127	36075	MachtDerLiebe	LES	01:12:00	17.02.2026 00:00:30	Eu Oro ao Poder de Amor	"Eu Oro ao Poder de Amor", a leitura de uma revelação de Cristo a partir do Reino Eterno através da profetisa e enviada do Reino Eterno, Gabriele, dado em setembro de 2021		False	False	False	False	False	False	False	GPH_00.jpg
130	29116	InnereAndacht 10	MED	00:54:30	17.02.2026 01:17:00	Devocional Interior, 10ª Parte	A  nossa herança eterna é luz		False	False	False	False	False	False	False	Ruf-2.jpg
136	13932	KriegFrieden	FILM	00:36:00	17.02.2026 02:23:30	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 		False	False	False	False	False	False	False	KriegFrieden.jpg
139	33894	Bergpredigt 03	LES	00:28:00	17.02.2026 03:03:30	O Sermão da Montanha de Jesus de Nazaré. Parte 3	O Sermão da Montanha de Jesus de Nazaré. Parte 3		False	False	False	False	False	False	False	Berg_PT-00.jpg
146	32552	LilienzeitalterFusion	LES-ZELT	01:13:30	17.02.2026 03:37:30	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor		False	False	False	False	False	False	False	ZellOFFBd.jpg
149	32362	Sternstunden 18	MED	00:35:00	17.02.2026 04:56:30	Horas estelares com Gabriele. O Primeiro e o Quinto Mandamento de Deus na Luz de Cristo	Horas estelares com Gabriele. O Primeiro e o Quinto Mandamento de Deus na Luz de Cristo		False	False	False	False	False	False	False	10Gebote.jpg
152	29025	InnereAndacht 08	MED	00:51:00	17.02.2026 05:37:30	Devocional Interior, 8ª Parte	O Todo-Princípio: Emitir e Receber		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
156	28416	InnereAndacht 01	MED	00:48:30	17.02.2026 06:41:00	Devocional Interior 1ª Parte	Deus É – E Eu Sou Divino		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
158	27751	InnererWeg 17	GR-IW	00:29:30	17.02.2026 07:32:30	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17		False	False	False	False	False	False	False	IW_PT.jpg
160	35420	SchuleLeben 10	DWS	00:18:30	17.02.2026 08:03:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"		False	False	False	False	False	False	False	DieWahreSchule.jpg
162	37031	Appell FreieChristen	SON	00:08:00	17.02.2026 08:22:00	Apelo dos cristãos livres	Apelo dos cristãos livres		False	False	False	False	False	False	False	
163	20970	Medikurs1 11	MED	00:35:00	17.02.2026 08:30:00	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino		False	False	False	False	False	False	False	Medikurs.jpg
166	32177	UnserWahresSein	MED	00:27:30	17.02.2026 09:08:30	Meditação dada a partir da consciência divina: O Nosso Ser Verdadeiro	Meditação dada a partir da consciência divina: O Nosso Ser Verdadeiro		False	False	False	False	False	False	False	UnserWahresSein.jpg
169	28623	InnereAndacht 05	MED	00:55:30	17.02.2026 09:40:00	Devocional Interior, 5ª Parte	Deus É o Todo em Tudo - Indivisível		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
173	41405	FGE BerichtWeltweit	FGE	00:46:00	17.02.2026 10:39:00	O Cristianismo Original em todo o mundo. Comunidades Livres Internacionais sob o Signo do Lírio. O Ensinamento dos Cristãos Originais na Idade Messiânica Sofiânica - Deus em nós e nós em Deus	O Cristianismo Original em todo o mundo. Comunidades Livres Internacionais sob o Signo do Lírio. O Ensinamento dos Cristãos Originais na Idade Messiânica Sofiânica - Deus em nós e nós em Deus		False	False	False	False	False	False	False	PT_FGEBerichtWeltweit.jpg
176	41960	Lilienzeitalte 4Entwicklungseb. Teil 1 WEB	LES	00:55:30	17.02.2026 11:28:00	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1		False	False	False	False	False	False	False	DuSollstNichtToeten.jpg
180	20970	Medikurs1 11	MED	00:35:00	17.02.2026 12:31:30	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino		False	False	False	False	False	False	False	Medikurs.jpg
184	40335	SchuleLeben 28	DWS	00:17:30	17.02.2026 13:22:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Vivemos perigosamente na lei causal, na lei de semear e colher"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Vivemos perigosamente na lei causal, na lei de semear e colher"		False	False	False	False	False	False	False	DieWahreSchule2.jpg
191	23714	DasIstMeinWort 08	LES	00:19:30	17.02.2026 13:44:30	Esta é a Minha Palavra, A e Ω. Capítulo 34 e 41: "O Amor de Jesus por Todas as Criaturas", "A conversão do aprisionador de pássaros - A cura de um cego"  	Esta é a Minha Palavra, A e Ω. Capítulo 34 e 41: "O Amor de Jesus por Todas as Criaturas", "A conversão do aprisionador de pássaros - A cura de um cego"  		False	False	False	False	False	False	False	PT_DasIstMeinWort1.jpg
195	14925	Planeten 4	FILM	00:52:00	17.02.2026 14:18:00	O planeta Terra:  A formosura da terra e a campanha do homem contra a vida	O planeta Terra:  A formosura da terra e a campanha do homem contra a vida		False	False	False	False	False	False	False	Planeten-4.jpg
197	38610	Brache	DOK	00:18:00	17.02.2026 15:14:00	A nova agricultura para a nova era	O pousio - solo saudável, frutos saudáveis		False	False	False	False	False	False	False	BauenBruecke.jpg
199	13994	Augenblicke	MED	00:14:00	17.02.2026 15:35:00	Momentos com os animais	Momentos com os animais		False	False	False	False	False	False	False	Augenblicke.jpg
202	14099	Sternstunden 01	MED	00:26:30	17.02.2026 15:51:30	Horas estelares com Gabriele. O Amor é a Fonte de Saúde	Horas estelares com Gabriele. O Amor é a Fonte de Saúde		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
207	40716	BerichtAfrika 01	LIOS	00:10:30	17.02.2026 16:30:00	Liobani - Um relatório de Africa	Liobani - A escola a para Nova Jerusalém para um tempo diferente no signo do Cristo de Deus, do amor a Deus e ao próximo: Um relatório de Africa		False	False	False	False	False	False	False	LIOS_BerichteAusAfrika.JPG
210	46783	Gemeinde Feb2026	SON	01:25:00	17.02.2026 16:51:00	Encontro da Comunidade Cristã Original em Altfeld, Alemanha.	A Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus, em fevereiro de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeFeb.jpg
214	36084	SchuleLeben 17	DWS	00:14:30	17.02.2026 18:24:00	A Nova Pessoa - Como Posso Permanecer Fiel às Minhas Resolucões?	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Nova Pessoa - Como Posso Permanecer Fiel às Minhas Resolucões?"		False	False	False	False	False	False	False	Sonneuntergang.jpg
217	14092	LassNichtLos	MED	01:00:00	17.02.2026 18:40:00	Meditacão: Não Sollte	Meditacão: Não Sollte		False	False	False	False	False	False	False	LassDichFuehren.jpg
220	29025	InnereAndacht 08	MED	00:51:00	17.02.2026 19:46:00	Devocional Interior, 8ª Parte	O Todo-Princípio: Emitir e Receber		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
222	26010	RufGabriele 2 DieErscheinung	SON	00:20:30	17.02.2026 20:38:00	A Chamada de Gabriele 02 - A aparição - A Idade Messiânica e Sofiânica do Lírio,O amor a Deus e ao Próximo	A Chamada de Gabriele 02 - A aparição - A Idade Messiânica e Sofiânica do Lírio,O amor a Deus e ao Próximo		False	False	False	False	False	False	False	Lilie.jpg
223	14044	ChristusErfahren	MED	00:26:00	17.02.2026 20:58:30	Meditação: Cristo Cura "Vivenciar a Cristo em nós"	Meditação: Cristo Cura "Vivenciar a Cristo em nós"		False	False	False	False	False	False	False	zz BotschaftAusDemAll-02.jpg
225	42347	Gemeinschaften 12	FGE	00:14:00	17.02.2026 21:28:00	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
227	35420	SchuleLeben 10	DWS	00:18:30	17.02.2026 21:43:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"		False	False	False	False	False	False	False	DieWahreSchule.jpg
229	14080	VerweileInDir	MED	00:17:00	17.02.2026 22:06:00	Meditacão: Permaneça em você	Meditacão: Permaneça em você		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
231	46783	Gemeinde Feb2026	SON	01:25:00	17.02.2026 22:26:00	Encontro da Comunidade Cristã Original em Altfeld, Alemanha.	A Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus, em fevereiro de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeFeb.jpg
234	28173	BodenlebenErde	FILM	00:53:30	18.02.2026 00:00:00	O Solo em que vivemos. Um cosmos desconhecido	O Solo em que vivemos. Um cosmos desconhecido		False	False	False	False	False	False	False	Bodenleben2.jpg
240	32949	Sternstunden 12	MED	00:27:00	18.02.2026 00:58:30	Horas estelares com Gabriele. Oração pela Mãe Terra, por todas as Formas de Vida - pela Unidade	Horas estelares com Gabriele. Oração pela Mãe Terra, por todas as Formas de Vida - pela Unidade		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
243	14084	Zuversicht 4	MED	00:21:00	18.02.2026 01:34:30	Confiança: Se queremos mudar o mundo, temos que mudar a nós mesmos	Confiança: Se queremos mudar o mundo, temos que mudar a nós mesmos		False	False	False	False	False	False	False	Zuversicht.jpg
246	28447	InnereAndacht 02	MED	00:57:30	18.02.2026 02:00:00	Devocional Interior, 2ª Parte	Desenvolvemos a Nossa Herança Espiritual, Assim Encontrando o Camino ao Reino de Deus		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
248	29135	Gemeinschaften 09	FGE	00:28:30	18.02.2026 02:59:30	As Comunidades Livres Sob o Signo do Lírio. Tema:  Nos Abrimos a Nossa Herança Divina	As Comunidades Livres Sob o Signo do Lírio. Tema:  Nos Abrimos a Nossa Herança Divina		False	False	False	False	False	False	False	FGE_Menschen.jpg
250	42054	FGE VS Les 09 BotschaftAll	FGE	00:07:00	18.02.2026 03:31:30	Nós somos as Comunidades Livres - Una e seja (9)	A mensagem do universo		False	False	False	False	False	False	False	PT_FGE-VS.jpg
252	42972	UrchristenWeltwBeten kurz10 OAdr (Web)	SON	00:13:00	18.02.2026 03:41:30	Os Cristãos Originais unem-se em uma oração comum pela paz	Os Cristãos Originais unem-se em uma oração comum pela paz		False	False	False	False	False	False	False	FGE_OFF.jpg
255	32552	LilienzeitalterFusion	LILIE	01:13:30	18.02.2026 04:00:00	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor	A Idade do Lírio Sophia. A Sabedoria de Deus, o Espírito da Verdade, o Espírito da Fusão: Espírito do Seu Espírito, Amor do Seu Amor		False	False	False	False	False	False	False	ZellOFFBd.jpg
262	41010	Zelt GottHeilt 04 WEB	LES-ZELT	00:24:30	18.02.2026 05:29:00	Uma leitura do livro "Deus Cura" de Gabriele. Parte 4. Desde o Arco da Aliança do Espírito Livre, desde a Tenda de Deus, a palavra eterna vem diretamente a nós	Uma leitura do livro "Deus Cura" de Gabriele. Parte 4. Desde o Arco da Aliança do Espírito Livre, desde a Tenda de Deus, a palavra eterna vem diretamente a nós		False	False	False	False	False	False	False	GottHeilt.jpg
264	34558	MenschZustandWelt	MED	00:23:30	18.02.2026 05:59:00	Meditação de oração para a introspecção - Cada pessoa está envolvida na condição deste mundo.	Meditação de oração para a introspecção - Cada pessoa está envolvida na condição deste mundo.		False	False	False	False	False	False	False	Weltengebet.jpg
270	41830	EwigeWortErde 02	SON	00:25:00	18.02.2026 06:29:00	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. 1 	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. Parte 2		False	False	False	False	False	False	False	PT_EwigeWortErde2.jpg
273	36923	10 Gebote 3	LES	00:18:00	18.02.2026 07:02:00	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 3ª parte		False	False	False	False	False	False	False	PT_10GeboteTeil3.jpg
279	39401	ChristusSeelenarzt	MED	00:16:30	18.02.2026 07:23:30	Cristo em nós, o médico da alma	Meditação de Oração. Cristo em nós, o médico da alma		False	False	False	False	False	False	False	PT_CH249SeelenArzt.jpg
281	27373	Sternstunden 03	MED	00:41:30	18.02.2026 07:45:00	Horas estelares com Gabriele. Uma Imagem do Ser Humano de Saúde, da Paz e do Bem-Estar Interior	Horas estelares com Gabriele. Uma Imagem do Ser Humano de Saúde, da Paz e do Bem-Estar Interior		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
283	20970	Medikurs1 11	MED	00:35:00	18.02.2026 08:29:30	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino	Meditação Cristã Oríginal - Eu Sou o Construtor e Formador do Meu Destino		False	False	False	False	False	False	False	Medikurs.jpg
287	43240	FGE VS Les 22 GottHeilt	FGE	00:08:30	18.02.2026 09:13:00	Nós somos as Comunidades Livres - Una e seja (22)	Deus Cura		False	False	False	False	False	False	False	PT_FGE-VS.jpg
291	42347	Gemeinschaften 12	FGE	00:14:00	18.02.2026 09:30:00	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
293	35420	SchuleLeben 10	DWS	00:18:30	18.02.2026 09:46:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O Deus que fala"		False	False	False	False	False	False	False	DieWahreSchule.jpg
297	32249	DasLilienzeitalter 01 HoheZeit	LILIE	00:54:30	18.02.2026 10:14:00	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte		False	False	False	False	False	False	False	Lilie1.jpg
303	40967	Tatglaube	MED	00:37:30	18.02.2026 11:15:30	Meditação de Cura. A fé ativa	Meditação de Cura. A fé ativa		False	False	False	False	False	False	False	CH60MitChristusBeten.jpg
