id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
67	31472	InnereAndacht 25	MED	01:02:00	28.09.2026 11:02:00	Tú eres un ser de la eternidad	Recogimiento Interno. Parte 25: Tú eres un ser de la eternidad		False	False	False	False	False	False	False	InnereAndacht22.jpg
73	23551	DasIstMeinWort 06	LES	00:16:30	28.09.2026 12:09:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 57: Acerca de los niños pequeños. La parábola de los peces	Esta es Mi Palabra, Alfa y Omega. Capítulo 57: Acerca de los niños pequeños. La parábola de los peces		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
75	27556	Sternstunden 04	MED	00:39:30	28.09.2026 12:28:30	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito		False	False	False	False	False	False	False	SternstundenMargaritte.jpg
78	45040	UrchristlicherStrom 01	SON	00:53:00	28.09.2026 13:14:30	La palabra profética en la corriente cristiano-originaria - hoy y en todos los tiempos - y el intento de exterminar las comunidades originarias, a los seguidores de Jesús de Nazaret. 1ª parte	La palabra profética en la corriente cristiano-originaria - hoy y en todos los tiempos - y el intento de exterminar las comunidades originarias, a los seguidores de Jesús de Nazaret. 1ª parte		False	False	False	False	False	False	False	ES_UrchristlicherStrom001.jpg
84	35630	SchuleLeben 11	DWS	00:16:00	28.09.2026 14:13:00	¿La muerte, la muerte, o: La muerte, la vida?	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
86	47884	SchuleLeben 39	DWS	00:23:00	28.09.2026 14:31:30	Ser un hijo, una hija de Dios	La verdadera escuela es la vida. Horas de enseñanza dadas desde la sabiduría divina		False	False	False	False	False	False	False	WahreSchuhleSprossenGiesen.jpg
94	32354	Sternstunden 18	MED	00:35:00	28.09.2026 15:03:30	Horas estelares con Gabriele. Primer y quinto Mandamiento de Dios en la Luz de Cristo 	Horas estelares con Gabriele. Primer y quinto Mandamiento de Dios en la Luz de Cristo 		False	False	False	False	False	False	False	10Gebote.jpg
96	40331	SchuleLeben 28	DWS	00:17:30	28.09.2026 15:39:00	Vivimos peligrosamente en la ley causal, en la ley de Siembra y cosecha	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	LebenGefaerhlicht.jpg
98	32169	UnserWahresSein	MED	00:27:30	28.09.2026 15:59:30	Meditación dada desde la consciencia divina: «Nuestro verdadero Ser», dada por Gabriele	Meditación dada desde la consciencia divina: «Nuestro verdadero Ser», dada por Gabriele		False	False	False	False	False	False	False	UnserWahresSein.jpg
100	24307	Medikurs2 01	MED	00:36:00	28.09.2026 16:28:00	Meditaciones cristiano-originarias. (Curso 2°, med. 1)	Meditaciones cristiano-originarias. (Curso 2°, med. 1): «Yo afirmo la luz en el centro del amor divino»		False	False	False	False	False	False	False	Organansprache.jpg
104	40241	3KiZ-13Prüfungen 	LIOS	00:24:00	28.09.2026 17:11:00	Liobaní: Exámenes orales y escritos. 	La escuela para la Nueva Jerusalén, para otra época – bajo el signo del Cristo de Dios, del amor a Dios y al prójimo.		False	False	False	False	False	False	False	Prüfungen.jpg
106	45346	JugendProphet 04	LES	00:22:00	28.09.2026 17:35:30	El joven y el profeta. 4ª parte	El joven y el profeta. 4ª parte		False	False	False	False	False	False	False	JugendlicheProphet.jpg
108	48473	Gemeinde Sept2026	SON	01:50:00	28.09.2026 18:00:00	Reunión de la Comunidad cristiano-originaria en Altfeld, Alemania	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. Septiembre de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
115	41568	2.+3. Gebot Neu	MED	00:28:00	28.09.2026 20:01:30	Meditación. El segundo y tercer Mandamiento	Meditación. El segundo y tercer Mandamiento		False	False	False	False	False	False	False	10Gebote01.jpg
119	31240	Gemeinschaften 11	FGE	00:17:00	28.09.2026 20:31:00	Las colectividades libres bajo el signo del Lirio: "Volveos perfectos como perfecto es vuestro Padre que está en los Cielos"	Las colectividades libres bajo el signo del Lirio: "Volveos perfectos como perfecto es vuestro Padre que está en los Cielos"		False	False	False	False	False	False	False	FGE_Vögeln.jpg
124	24741	VielVielLeben 4	LES	00:15:30	28.09.2026 20:50:30	Mucha, mucha vida. Somos solo huéspedes en la Tierra. ¿Envejecer o ser viejo? Lectura 4	Mucha, mucha vida. Somos solo huéspedes en la Tierra. ¿Envejecer o ser viejo? Lectura 4		False	False	False	False	False	False	False	VielVielLeben-ES_00.jpg
126	09502	LassNichtLos	MED	01:00:00	28.09.2026 21:08:30	Meditación: «No desistas, persevera»	Meditación: «No desistas, persevera»		False	False	False	False	False	False	False	LassDichFuehren.jpg
131	36979	Die neue Landwirtschaft	GR-SON	00:32:30	28.09.2026 22:13:30	La nueva agricultura bajo el signo messiánico, sofiánico de la Tierra de Isaías, en la obra de acción del amor a Dios y al prójimo	Coloquio sobre el tema: La nueva agricultura bajo el signo mesiánico, sofiánico de la Tierra de Isaías, en la obra de acción del amor a Dios y al prójimo, dada desde la plenitud de la Sabiduría Divina en febrero 2022		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
133	45208	TiereHierZuHause 01	DOK	00:14:30	28.09.2026 22:47:30	"Aquí estamos en casa" - animales en la tierra de la paz 1ª parte	"Aquí estamos en casa" - animales en la tierra de la paz 1ª parte		False	False	False	False	False	False	False	ES_DOK_TiereHierZuhause.jpg
135	41587	FGE Rückmeldungen 03	FGE	00:16:00	28.09.2026 23:04:00	Nosotros leemos, y tú, ¿nos escuchas? Sentir, vivir lo que otros dicen. Jóvenes en el camino hacia Cristo (03)	Nosotros leemos, y tú, ¿nos escuchas? Sentir, vivir lo que otros dicen. Jóvenes en el camino hacia Cristo (03)		False	False	False	False	False	False	False	ES_FGERückmeldungen.jpg
137	40959	Tatglaube	MED	00:37:30	28.09.2026 23:20:30	Meditación de sanación: La fe activa	Meditación de sanación: La fe activa		False	False	False	False	False	False	False	Tatglaube3.jpg
140	29732	InnereAndacht 14	MED	01:00:00	29.09.2026 00:01:00	Hagamos que cada palabra cobre vida dentro de nosotros	Recogimiento Interno. Parte 14: Hagamos que cada palabra cobre vida dentro de nosotros. Grabación original de la serie de enseñanza "Las grandes enseñanzas cósmicas de Jesús de Nazaret a sus apósteles y discípulos que podían captarlas"		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
143	26068	InnererWeg 03	GR-IW	00:30:30	29.09.2026 01:05:30	Comenzar el día con Dios	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 3		False	False	False	False	False	False	False	IW_ES.jpg
147	47909	LebenDesSommers	MED	00:23:30	29.09.2026 01:42:00	La vida del verano, la madurez, la vida en nosotros	Meditación dada por Gabriele, la profeta y enviada del Reino Eterno, el 24 de junio de 1988		False	False	False	False	False	False	False	47909_ES_MED_DasLebenDesSommers.jpg
149	48424	Häuptling Seattle	LES	00:20:00	29.09.2026 02:11:00	El discurso del Gran Jefe Seattle	Lecturada de: El discurso del Gran Jefe Seattle		False	False	False	False	False	False	False	HäuplichSeattle.jpg
151	45208	TiereHierZuHause 01	DOK	00:14:30	29.09.2026 02:32:30	"Aquí estamos en casa" - animales en la tierra de la paz 1ª parte	"Aquí estamos en casa" - animales en la tierra de la paz 1ª parte		False	False	False	False	False	False	False	ES_DOK_TiereHierZuhause.jpg
158	48473	Gemeinde Sept2026	SON	01:50:00	29.09.2026 02:56:30	Reunión de la Comunidad cristiano-originaria en Altfeld, Alemania	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. Septiembre de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
161	42179	BetenEinheit	MED	00:34:30	29.09.2026 04:54:00	Meditación. Rezar en la unidad, por la unidad	Meditación. Rezar en la unidad, por la unidad		False	False	False	False	False	False	False	GroßeGeister.jpg
163	42341	FGE VS Les 20 ErfülltesLeben2	FGE	00:07:30	29.09.2026 05:31:30	Somos las colectividades libres - Une y sé (20) 	Una vida plena hasta en la edad madura 2		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
169	48439	MutterKyber	LES	00:10:30	29.09.2026 05:47:30	"Madre" de Manfred Kyber	Lecturada de: "Madre" de Manfred Kyber		False	False	False	False	False	False	False	KyberMutter.jpg
171	23904	DasIstMeinWort 13	LES	00:20:30	29.09.2026 06:00:30	Esta es Mi Palabra, Alfa y Omega. Capítulo 59: Acerca del estar alerta. El publicano Zaqueo	Esta es Mi Palabra, Alfa y Omega. Capítulo 59: Acerca del estar alerta. El publicano Zaqueo		False	False	False	False	False	False	False	DIMW_ES-00.jpg
174	28615	InnereAndacht 05	MED	00:55:30	29.09.2026 06:26:00	Recogimiento Interno. Parte 5: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 	Recogimiento Interno. Parte 5: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
178	21011	Medikurs1 10	MED	00:40:00	29.09.2026 07:28:30	Meditaciones cristiano-originarias. (Curso 1º, med. 10)	Meditaciones cristiano-originarias. (Curso 1º, med. 10): «Yo vivo en Cristo, en Su presencia»		False	False	False	False	False	False	False	Medikurs.jpg
180	06544	Morgenmed. 3	MED	00:18:00	29.09.2026 08:10:30	Meditación matinal (17)	Meditación matinal (17)		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
183	34409	1KIZ-00Liobanischule 01 ES	LIOS	00:11:30	29.09.2026 08:32:00	Liobaní: Luz y sombras en el alma y en el ser humano.	La escuela para la Nueva Jerusalén, para otra época – bajo el signo del Cristo de Dios, del amor a Dios y al prójimo.		False	False	False	False	False	False	False	LIOBANI_00.jpg
184	09835	Knirps 43	GEKK	00:15:30	29.09.2026 08:43:30	El zorro "Astuto"	Cuento para niños de Knipi, el duende cuentacuentos		False	False	False	False	False	False	False	Knirps.jpg
186	08333	JederAtemzug	MED	00:30:00	29.09.2026 09:00:30	Meditación: Cada respiración es presencia de Dios	Meditación: Cada respiración es presencia de Dios		False	False	False	False	False	False	False	JederAtemzug.jpg
188	40810	Zelt GottInUns 01 WEB	LES-ZELT	00:24:00	29.09.2026 09:33:30	Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: "El Espíritu Libre. Dios en nosotros". De Gabriele. Parte 1"	"Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: ""El Espíritu Libre. Dios en nosotros"". De Gabriele. Parte 1"		False	False	False	False	False	False	False	ESZeltGottInUns.jpg
191	25880	InnererWeg 01	GR-IW	00:29:00	29.09.2026 10:02:00	Introducción	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 1		False	False	False	False	False	False	False	IW_ES.jpg
194	28558	InnereAndacht 04	MED	00:56:30	29.09.2026 10:34:30	Recogimiento Interno. Parte 4: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 	Recogimiento Interno. Parte 4: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
200	22616	LebenFüchsen	FILM	00:18:00	29.09.2026 11:38:00	Más que amigos. Viviendo con zorros	La experiencia de un amigo de los animales que compartió su vida con los zorros.		False	False	False	False	False	False	False	LebenFuechsen.jpg
206	32035	FindePositiveNächsten	MED	00:26:30	29.09.2026 12:03:00	Encuentra y afirma lo positivo en tu prójimo. Por Gabriele. 	Un ejercicio para ampliar la consciencia para despertar la vida interna		False	False	False	False	False	False	False	FindePositiveImNächsten.jpg
208	29147	Klassik Seele 47d_16	KONZ1	00:16:00	29.09.2026 12:32:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Andantino grazioso y Rondó allegro del concierto para violoncello N° 9, de Luigi Boccherini, Serenata del ruiseñor, de Enrico Toselli (mayo 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
209	42223	FGE VS Les 16 LassNichtLos	FGE	00:06:30	29.09.2026 12:48:30	Somos las colectividades libres - Une y sé (16) 	¡No desistas, persevera!		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
211	33704	DuBistWer ES	LILIE	01:11:30	29.09.2026 13:01:00	Para el presente o para el tiempo después del tiempo: ¡Tú eres quién! ¿Quién eres tú?	Para el presente o para el tiempo después del tiempo: ¡Tú eres quién! ¿Quién eres tú?		False	False	False	False	False	False	False	DuBistWer.jpg
218	47885	SchuleLeben 40	DWS	00:29:30	29.09.2026 14:26:00	El Sermón de la Montaña en la vida cotidiana - Las Bienaventuranzas, 1ª Parte	La verdadera escuela es la vida. Horas de enseñanza dadas desde la sabiduría divina		False	False	False	False	False	False	False	WahreSchuhleSprossenGiesen.jpg
220	07030	InnereLeben x	MED	00:12:00	29.09.2026 15:00:00	Meditación: La vida interna es el Espíritu	Meditación: La vida interna es el Espíritu		False	False	False	False	False	False	False	InnereLeben.jpg
222	35380	SchuleLeben 06	DWS	00:46:30	29.09.2026 15:15:00	Aprende a vivir con la naturaleza y los animales, así aprendes a comprenderte mejor y también a tu prójimo	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DWS-ES_06.jpg
225	42220	FGE VS Les 13 LebeAugenblick	FGE	00:07:00	29.09.2026 16:04:30	Somos las colectividades libres - Une y sé (13) 	Vive el instante -y te verás y te reconocerás a ti mismo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
227	32556	Klassik Seele 53a_13	KONZ1	00:12:30	29.09.2026 16:13:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Mauro Giuliani, op.30 I. Allegro maestoso		False	False	False	False	False	False	False	KlassikSeele.jpg
228	24308	Medikurs2 02	MED	00:30:00	29.09.2026 16:25:30	Meditaciones cristiano-originarias. (Curso 2°, med. 2)	Meditaciones cristiano-originarias. (Curso 2°, med. 2): «Desde el centro del amor fluye la fuerza divina»		False	False	False	False	False	False	False	Organansprache.jpg
231	27219	RufGabriele 6 DerRuf	SON	00:13:00	29.09.2026 17:01:00	La llamada de Gabriele (6): La llamada del Cristo de Dios. Dada por Gabriele, la profeta y enviada de Dios	La llamada de Gabriele (6): La llamada del Cristo de Dios. Dada por Gabriele, la profeta y enviada de Dios		False	False	False	False	False	False	False	Ruf-6.jpg
236	17886	IchErzähle 04	LIOS	00:16:00	29.09.2026 17:26:00	LIOBANÍ: Cuando el recién nacido empieza a reconocer las reacciones de su cuerpo	La Escuela-LIOBANÍ para jóvenes y adultos: Yo cuento. Y tú, ¿me escuchas? 4		False	False	False	False	False	False	False	IchErzaehle.jpg
239	35149	2KiZ-03PflanzenBewusst 	LIOS	00:13:00	29.09.2026 17:43:00	Liobaní: Todo lo que vive tiene consciencia. 	La escuela para la Nueva Jerusalén, para otra época – bajo el signo del Cristo de Dios, del amor a Dios y al prójimo.		False	False	False	False	False	False	False	ReportageLeb-06.jpg
242	48473	Gemeinde Sept2026	SON	01:50:00	29.09.2026 18:00:00	Reunión de la Comunidad cristiano-originaria en Altfeld, Alemania	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. Septiembre de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
244	47909	LebenDesSommers	MED	00:23:30	29.09.2026 19:53:00	La vida del verano, la madurez, la vida en nosotros	Meditación dada por Gabriele, la profeta y enviada del Reino Eterno, el 24 de junio de 1988		False	False	False	False	False	False	False	47909_ES_MED_DasLebenDesSommers.jpg
255	37547	SchuleLeben 22	DWS	00:18:30	29.09.2026 20:27:00	Aprendamos a cuestionar	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	Aphorismen.jpg
258	23715	DasIstMeinWort 09	LES	00:27:00	29.09.2026 20:50:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 6: Infancia y juventud de Jesús	Esta es Mi Palabra, Alfa y Omega. Capítulo 6: Infancia y juventud de Jesús		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
261	29733	InnereAndacht 15	MED	01:00:00	29.09.2026 21:20:00	Tus ojos son la luz del alma	Recogimiento Interno. Parte 15: Tus ojos son la luz del alma. Grabación original de la serie de enseñanza "Las grandes enseñanzas cósmicas de Jesús de Nazaret a sus apósteles y discípulos que podían captarlas"		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
264	34096	ChristusErlösung	MED	00:22:30	29.09.2026 22:29:30	Oracíon meditativa. Cristo es la redención en nosotros. 	Oracíon meditativa. Cristo es la redención en nosotros. 		False	False	False	False	False	False	False	ES_CH92ChristusErloesung.jpg
267	35437	ImGespräch 8	GR	00:48:00	29.09.2026 22:59:00	Entrevista al Dr. Pierre Ibisch 	Conversando con... Dr. Pierre Ibisch, Catedrático de protección medioambiental		False	False	False	False	False	False	False	ImGespraech8.jpg
274	48473	Gemeinde Sept2026	SON	01:50:00	30.09.2026 00:00:00	Reunión de la Comunidad cristiano-originaria en Altfeld, Alemania	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. Septiembre de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
277	32035	FindePositiveNächsten	MED	00:26:30	30.09.2026 01:57:30	Encuentra y afirma lo positivo en tu prójimo. Por Gabriele. 	Un ejercicio para ampliar la consciencia para despertar la vida interna		False	False	False	False	False	False	False	FindePositiveImNächsten.jpg
285	36918	10 Gebote 3	LES	00:18:00	30.09.2026 02:35:00	Los Diez Mandamientos de Dios.  Parte 3	Coloquio sobre: Los Diez Mandamientos de Dios - expuestos con las palabras del tiempo actual. Parte 3		False	False	False	False	False	False	False	ES_ZehnGebote.jpg
290	24266	DasIstMeinWort 25	LES	00:27:00	30.09.2026 03:02:30	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 1 "El lavatorio de los pies" y "La última cena" 	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 1 "El lavatorio de los pies" y "La última cena" 		False	False	False	False	False	False	False	DIMW_ES-00.jpg
293	33478	GebetMutterErde	MED	00:27:00	30.09.2026 03:33:00	Oración por la Madre Tierra	Oración por la Madre Tierra		False	False	False	False	False	False	False	Erdkugel.jpg
299	36979	Die neue Landwirtschaft	GR-SON	00:32:30	30.09.2026 04:07:30	La nueva agricultura bajo el signo messiánico, sofiánico de la Tierra de Isaías, en la obra de acción del amor a Dios y al prójimo	Coloquio sobre el tema: La nueva agricultura bajo el signo mesiánico, sofiánico de la Tierra de Isaías, en la obra de acción del amor a Dios y al prójimo, dada desde la plenitud de la Sabiduría Divina en febrero 2022		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
301	37874	Urgesteinsmehl	DOK	00:15:30	30.09.2026 04:42:00	Una nueva agricultura para el nuevo tiempo	Hoy con el tema:  Harina de roca - alimento para nuestros campos		False	False	False	False	False	False	False	ES_UrgesteinMehl.jpg
305	34447	Klassik Seele 60e_15	KONZ1	00:14:30	30.09.2026 05:06:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Allegro maestoso de Sinfonia concertante para violín y violonchelo en mi bemol mayor KV 364 de W.A. Mozart (abril de 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
307	40159	SoWieIhrGebt Neu	MED	00:32:00	30.09.2026 05:21:30	Oración meditativa: Tal como dais, así os será dado	Oración meditativa: Tal como dais, así os será dado		False	False	False	False	False	False	False	ES_SoWieIhrGebt.jpg
313	45053	SchuleLeben 36	DWS	00:25:30	30.09.2026 06:00:00	¿Dónde estamos con nuestra consciencia?	La verdadera escuela es la vida. Horas de enseñanza dadas desde la sabiduría divina 		False	False	False	False	False	False	False	MenschUndSchatten.jpg
316	34096	ChristusErlösung	MED	00:22:30	30.09.2026 06:27:00	Oracíon meditativa. Cristo es la redención en nosotros. 	Oracíon meditativa. Cristo es la redención en nosotros. 		False	False	False	False	False	False	False	ES_CH92ChristusErloesung.jpg
318	42340	FGE VS Les 19 SchuleLeben	FGE	00:06:30	30.09.2026 06:50:30	Somos las colectividades libres - Une y sé (19) 	La verdadera escuela es la vida		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
320	26299	RufGabriele 3 Stillstand	SON	00:16:00	30.09.2026 06:58:00	La llamada de Gabriele (3): La vida no conoce ningún estancamiento	La llamada de Gabriele (3): La vida no conoce ningún estancamiento		False	False	False	False	False	False	False	Lilie.jpg
322	21053	Medikurs1 12	MED	00:41:00	30.09.2026 07:17:00	Meditaciones cristiano-originarias. (Curso 1º, med. 12)	Meditaciones cristiano-originarias. (Curso 1º, med. 12): «Yo veo en todo el amor de Dios»		False	False	False	False	False	False	False	Medikurs.jpg
324	29146	Klassik Seele 47c_18	KONZ1	00:17:30	30.09.2026 08:01:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Sinfonía de la mañana, de Joseph Haydn (mayo 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
326	44946	2KiZ-03AufgabeNaturw	LIOS	00:14:00	30.09.2026 08:19:30	Liobaní: Las tareas de los seres naturales. 	La escuela para la Nueva Jerusalén, para otra época – bajo el signo del Cristo de Dios, del amor a Dios y al prójimo.		False	False	False	False	False	False	False	LIOS_Naturwesen.jpg
328	33647	JugendProphet 03	LES	00:22:00	30.09.2026 08:35:30	El joven y el profeta. 3ª parte	El joven y el profeta. 3ª parte		False	False	False	False	False	False	False	JugendlicheProphet3.jpg
333	48473	Gemeinde Sept2026	SON	01:50:00	30.09.2026 09:00:00	Reunión de la Comunidad cristiano-originaria en Altfeld, Alemania	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios. Septiembre de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	LilieKerzenGemeindeSept26.jpg
340	41568	2.+3. Gebot Neu	MED	00:28:00	30.09.2026 11:01:30	Meditación. El segundo y tercer Mandamiento	Meditación. El segundo y tercer Mandamiento		False	False	False	False	False	False	False	10Gebote01.jpg
344	31240	Gemeinschaften 11	FGE	00:17:00	30.09.2026 11:31:00	Las colectividades libres bajo el signo del Lirio: "Volveos perfectos como perfecto es vuestro Padre que está en los Cielos"	Las colectividades libres bajo el signo del Lirio: "Volveos perfectos como perfecto es vuestro Padre que está en los Cielos"		False	False	False	False	False	False	False	FGE_Vögeln.jpg
