id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
366	GemeindeSloMai26	01:22:00	GR-ALLG	27.05.2026 09:15:00	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
371	Pfingsten26	01:30:30	GR-ALLG	27.05.2026 10:50:30	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
375	Bergpredigt 09 A	00:20:30	LES	27.05.2026 12:30:00	Die Bergpredigt des Jesus von Nazareth	Lesung aus dem Buch "Das ist Mein Wort - Alpha und Omega - Das Evangelium Jesu". Die Folge 9 beginnt mit dem Thema: "Richte nicht über deinen Nächsten"	SNJ	False	False	False	False	False	False	False	DE_LES_Bergpredigt_09_16zu9.mpg	Bergpredigt-01.jpg
384	UrchristlicherStrom 02 A	00:54:30	GR-ALLG	27.05.2026 13:00:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 2	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_02_16zu9.mpg	UrchristlicherStrom.jpg
389	Pfingsten26	01:30:30	GR-ALLG	27.05.2026 14:00:30	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
395	Christus Mär26 	00:18:30	OFF	27.05.2026 15:45:00	Mein Leben war für euch ein Symbol des Dienens und der Liebe	Der Christus Gottes offenbarte sich in der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes im März 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_ChristusMaerz26_16zu9.mpg	Pfingstoff-2009.jpg
399	LassDichFühren 01 A	00:20:30	LES	27.05.2026 16:10:30	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen!	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 1	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_01_16zu9.mpg	LassDichführen.jpg
407	InnereAndacht 12 A	00:59:00	MED	27.05.2026 16:40:55	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 12: Ruhe in dir – du bist.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_12_NeuAltErsetzen_NEU_16zu9.mpg	InnereAndacht.jpg
411	StummeBitten	00:10:00	LES	27.05.2026 17:45:00	Stumme Bitten	Lesung einer Tiergeschichte von Manfred Kyber 	SNJ	False	False	False	False	False	False	False	DE_LES_StummeBitten_16zu9.mpg	StummeBitten.jpg
419	Handschreiben 03	00:29:30	KIND	27.05.2026 18:00:55	Liobanischule - Heute lernen wir von Hand schreiben	Diese Sendereihe aus der Liobanischule richtet sich an Kinder und lehrt spielerisch das Schreiben von Hand, heute die Folge 3: Blume Biene Bär	SNJ	False	False	False	False	False	False	False	DE_GEKK_HandSchreiben_03_NEU2.mpg	VonHandschreiben.jpg
421	SchöpfungsplanGottes 2KiZ	00:15:00	KIND	27.05.2026 18:34:00	Liobani - Die Schule für Neu Jerusalem II	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute um das Thema "Der Schöpfungsplan Gottes", aus dem zweiten Band von Liobani.	SNJ	False	False	False	False	False	False	False	DE_LIOS_2KiZ-03Schoepfungsplan_16zu9.mpg	Liobanischule.jpg
429	InnererWeg 17	00:28:30	GR-LEB	27.05.2026 19:00:30	Der Innere Weg zum kosmischen Bewusstsein	Lesung über den Christus-Gottes-Weg, hin zu einer höheren Kultur und einem friedvollen Menschentum. Mit praktischen Übungen. Heute: Grundstufe der Ordnung - Folge 17: Die Schulung des Tastsinns - Innen- und Außentage	SNJ	False	False	False	False	False	False	False	DE_GR-IW_InnererWeg2022_17_16zu9.mpg	InnererWeg.jpg
436	Ruf 1 InnererWeg	00:18:30	SON	27.05.2026 19:35:00	Der Ruf Gabrieles, der Prophetin und Botschafterin des Ewigen Reiches	Bebilderter Ruf von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, im messianischen, sophianischen Zeitalter der Lilie, der Gottes- und Nächstenliebe. 	SNJ	False	False	False	False	False	False	False	DE_SON_DerRufGabrieles_16zu9.mpg	Ruf-1.jpg
440	GemeindeSloMai26	01:22:00	GR-ALLG	27.05.2026 20:00:30	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
444	Zellenstaat UT	00:26:00	MED	27.05.2026 21:30:00	Der Zellenstaat	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_DerZellenstaat_UT_NAE.mpg	Zellenstaat.JPG
447	SchuleLeben 23 A	00:21:30	GR-LEB	27.05.2026 22:00:30	Die wahre Schule ist das Leben	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Das Gesetz der Entsprechung	SNJ	False	False	False	False	False	False	False	DE_DWS_23GesetzEntsprechung_16zu9.mpg	SchuleLeben 02.jpg
451	Pfingsten26	01:30:30	GR-ALLG	27.05.2026 22:25:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
455	PerlenInUns A	00:46:00	MED	28.05.2026 00:00:00	Die Perlen in uns: Das Reich Gottes - unsere ewige Heimat	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele	SNJ	False	False	False	False	False	False	False	DE_MED_PerlenInUns2_NeuAltErsetzen_16zu9.mpg	PerlenInUns.JPG
461	Dämonenstaat 2 A	00:52:00	LES	28.05.2026 01:00:30	Der Dämonenstaat, seine Helfershelfer und seine Opfer	Lesung einer Christus-Offenbarung, gegeben durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele. Teil 2	SNJ	False	False	False	False	False	False	False	DE_LES_Daemonenstaat_02_NAE_16zu9.mpg	Dämonenstaat.jpg
466	Ruf 2 DieErscheinung	00:20:30	SON	28.05.2026 02:00:00	Die Erscheinung im messianischen, sophianischen Zeitalter	Bebilderter Ruf von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches: Die Erscheinung im messianischen, sophianischen Zeitalter, das neue Generationen widerspiegelt im Zeichen des Christus Gottes.	SNJ	False	False	False	False	False	False	False	DE_SON_DieErscheinung_NeuAltErsetzen3_16zu9.mpg	Ruf-2.jpg
471	GemeindeSloMai26	01:22:00	GR-ALLG	28.05.2026 02:30:00	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
476	GPH09 LiebeGott CM	01:07:30	OFF	28.05.2026 04:05:00	Ihre Andacht, der freie Geist des Christus Gottes	Der Christus Gottes offenbarte sich durch Seine Prophetin Gabriele am 21.03.1993 - Göttliches Prophetisches Heilen: Meine Nachfolge ist einfach: Liebe Gott, deinen Vater, von ganzem Herzen, mit deiner ganzen Seele, und deinen Nächsten wie dich selbst.	SNJ	False	False	False	False	False	False	False	DE_OFF_GPH09Liebegott_1993-03-21_CHMorse_16zu9.mpg	GPH_2.jpg
481	Bergpredigt 08 A	00:26:30	LES	28.05.2026 05:30:30	Die Bergpredigt des Jesus von Nazareth	Lesung aus dem Buch "Das ist Mein Wort - Alpha und Omega - Das Evangelium Jesu". Die Folge 8 beginnt mit dem Thema: "Wo dein Schatz ist, dort ist auch dein Herz"	SNJ	False	False	False	False	False	False	False	DE_LES_Bergpredigt_08_16zu9.mpg	Bergpredigt-02.jpg
486	IhreGedanken 12 4Do	00:15:00	MED-TAG	28.05.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Einer ist da, der uns jeden Augenblick hilft: Christus (12d).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche12DonnerstagN_039_NeuAltErsetzen_Musik_16zu9.mpg	IhreGedanken.jpg
491	Medikurs1 11	00:35:00	MED	28.05.2026 06:20:00	Urchristlich Meditieren	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger erster Schulungszyklus, Folge 11: Ich bin der Erbauer und Gestalter meines Schicksals.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs1IchBinErbauer_011_16zu9.mpg	Medikurs.JPG
494	SicherheitInChristus	00:32:30	MED	28.05.2026 07:00:30	Sicherheit und Geborgenheit in Christus	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 07.02.2003.	SNJ	False	False	False	False	False	False	False	DE_MED_CHSicherheitChristus_16zu9.mpg	SicherheitInChristus.jpg
500	IhreGedanken 12 4Do	00:15:00	MED-TAG	28.05.2026 07:40:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Einer ist da, der uns jeden Augenblick hilft: Christus (12d).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche12DonnerstagN_039_NeuAltErsetzen_Musik_16zu9.mpg	IhreGedanken.jpg
505	UrchristlicherStrom 03 A	01:06:30	GR-ALLG	28.05.2026 08:00:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 3	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_03_16zu9.mpg	UrchristlicherStrom.jpg
510	Pfingsten26	01:30:30	GR-ALLG	28.05.2026 09:15:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
516	LassDichFühren 02 A	00:30:00	LES	28.05.2026 11:00:30	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen!	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 2	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_02_Neu_16zu9.mpg	LassDichführen.jpg
521	Sternstunden 04 UT A	00:39:30	MED	28.05.2026 11:35:00	Ein neuer Mensch im Strom der unendlichen Liebe	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 05.07.2002. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_Stern_004_NeuerMensch_UT.mpg	Sternstunden.jpg
528	Christus Ostern26	00:27:30	OFF	28.05.2026 12:25:00	Ich möchte euch führen, zu Mir, dem Christus Gottes	Der Christus Gottes offenbarte sich in der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes am Karfreitag 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_ChristusOstern26__16zu9.mpg	Pfingstoff-2009.jpg
532	InnererWeg 17	00:28:30	GR-LEB	28.05.2026 13:00:00	Der Innere Weg zum kosmischen Bewusstsein	Lesung über den Christus-Gottes-Weg, hin zu einer höheren Kultur und einem friedvollen Menschentum. Mit praktischen Übungen. Heute: Grundstufe der Ordnung - Folge 17: Die Schulung des Tastsinns - Innen- und Außentage	SNJ	False	False	False	False	False	False	False	DE_GR-IW_InnererWeg2022_17_16zu9.mpg	InnererWeg.jpg
541	ChristusAuferstehen	00:24:00	MED	28.05.2026 13:45:00	Christus möchte in jedem von uns auferstehen	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 25.03.2005.	SNJ	False	False	False	False	False	False	False	DE_MED_CH135ChristusAuferstehen_16zu9.mpg	ChristusAuferstehen.jpg
546	GemeindeSloMai26	01:22:00	GR-ALLG	28.05.2026 14:15:00	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
550	FindePositiveNächsten	00:26:30	MED	28.05.2026 15:45:00	Finde und bejahe das Positive in Deinem Nächsten	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 04.02.2005.	SNJ	False	False	False	False	False	False	False	DE_MED_FindePositiveNaechst_NeuAltErsetzen2_16zu9.mpg	FindePositiveImNächsten.jpg
555	SchuleLeben 08 A	00:29:30	GR-LEB	28.05.2026 16:20:00	Die wahre Schule ist das Leben	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Glück und Gesundheit liegen in Deinen Händen.	SNJ	False	False	False	False	False	False	False	DE_DWS_08GlueckGesundheit_NeuAltErsetzen_16zu9.mpg	SchuleLeben 02.jpg
563	DasLilienzeitalter 02	00:50:30	GR-ALLG	28.05.2026 17:00:00	Das Lilienzeitalter: Die hohe Zeit - nach der Zeit (2)	Das Lilienzeitalter: Die hohe Zeit - nach der Zeit. Eine Schulung, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches im Juli 2019, Folge 2	SNJ	False	False	False	False	False	False	False	DE_LES_DasLilienzeitalter_02_16zu9.mpg	DasLilienzeitalter-02.jpg
570	Berggeist 2KiZ	00:22:00	KIND	28.05.2026 18:00:55	Liobani - Die Schule für Neu Jerusalem II	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute das Thema "Der Berggeist"	SNJ	False	False	False	False	False	False	False	DE_LIOS_2KiZ-08Berggeist_16zu9.mpg	Liobanischule.jpg
571	Evolutionsweg 2KiZ	00:10:30	KIND	28.05.2026 18:23:00	Liobani - Die Schule für Neu Jerusalem II	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute um das Thema "Der Evolutionsweg", aus dem zweiten Band von Liobani.	SNJ	False	False	False	False	False	False	False	DE_LIOS_2KiZ-03Evolutionsweg_16zu9.mpg	Liobanischule.jpg
572	HeimVonSchule 2KiZ	00:12:00	KIND	28.05.2026 18:34:00	Liobani - Die Schule für Neu Jerusalem II	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute um das Thema "Heimkommen von der Schule", aus dem zweiten Band von Liobani.	SNJ	False	False	False	False	False	False	False	DE_LIOS_2KiZ-02HeimVonSchule_16zu9.mpg	Liobanischule.jpg
581	Gemeinschaften 09 A	00:28:30	GR-ALLG	28.05.2026 19:00:00	Die freien Gemeinschaften im Zeichen der Lilie	Schulung für die freien Gemeinschaften im Zeichen der Lilie, heute zum Thema: Wir erschließen unser göttliches Erbe.	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_09_NAE_16zu9.mpg	Gemeinschaften.jpg
587	Pfingsten26	01:30:30	GR-ALLG	28.05.2026 19:35:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
592	ChristusInUns	00:37:30	MED	28.05.2026 21:15:00	Wir wenden uns Christus in uns zu	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 28.05.2004.	SNJ	False	False	False	False	False	False	False	DE_MED_CHChristusInUns_16zu9.mpg	ChristusInUns.jpg
596	ZehnGebote 1 A	00:29:00	LES	28.05.2026 22:00:00	Die Zehn Gebote Gottes durch Mose	Eine Gesprächsrunde über die Zehn Gebote, wie sie für unsere Zeit von Gabriele ausgelegt und vertieft werden, heute Folge 1	SNJ	False	False	False	False	False	False	False	DE_LES_Die10Gebote2022_01_16zu9.mpg	ZehnGebote.jpg
601	Urlicht 04 A	00:58:30	MED	28.05.2026 22:35:00	Das Ur-Licht für alle Menschen	Heilmeditation mit dem Thema: Entwickle die Selbstheilungskräfte. Heile Dich mit der Christus-Gottes-Kraft, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 4: Erwecke die Selbstheilungskräfte in Dir. Erlebe, wie nahe Gott Dir ist	SNJ	False	False	False	False	False	False	False	DE_MED_Urlicht_04_16zu9.mpg	Urlicht.jpg
608	FGE VerbindeSei 09 ABB	00:07:00	GR-ALLG	28.05.2026 23:50:00	Freie Gemeinschaften - Verbinde und Sei: Die Botschaft aus dem All	Kurzsendung unter dem Motto „Wir sind die Freien Gemeinschaften – verbinde und sei“, heute unter anderem zum Thema „Die Botschaft aus dem All“	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_09BotschaftAusAll.mpg	FGE VerbindeSei.jpg
612	Sternstunden 09 A	00:46:00	MED	29.05.2026 00:00:00	Glück und Gesundheit kommen von innen	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 20.09.2002.	SNJ	False	False	False	False	False	False	False	DE_MED_SternGlueckUGesund_009_16zu9.mpg	Sternstunden.jpg
620	UrchristlicherStrom 02 A	00:54:30	GR-ALLG	29.05.2026 01:00:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 2	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_02_16zu9.mpg	UrchristlicherStrom.jpg
625	Pfingsten26	01:30:30	GR-ALLG	29.05.2026 02:00:30	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
630	Christus Mär26 	00:18:30	OFF	29.05.2026 03:40:30	Mein Leben war für euch ein Symbol des Dienens und der Liebe	Der Christus Gottes offenbarte sich in der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes im März 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_ChristusMaerz26_16zu9.mpg	Pfingstoff-2009.jpg
634	LassDichFühren 01 A	00:20:30	LES	29.05.2026 04:05:00	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen!	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 1	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_01_16zu9.mpg	LassDichführen.jpg
639	InnereAndacht 12 A	00:59:00	MED	29.05.2026 04:30:30	Innere Andacht	Originalaufzeichnung aus der Schulungsreihe "Die großen kosmischen Lehren des Jesus von Nazareth an Seine Apostel und Jünger, die es fassen konnten", Folge 12: Ruhe in dir – du bist.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereAndacht_12_NeuAltErsetzen_NEU_16zu9.mpg	InnereAndacht.jpg
645	StummeBitten	00:10:00	LES	29.05.2026 05:45:00	Stumme Bitten	Lesung einer Tiergeschichte von Manfred Kyber 	SNJ	False	False	False	False	False	False	False	DE_LES_StummeBitten_16zu9.mpg	StummeBitten.jpg
652	IhreGedanken 12 5Fr	00:15:00	MED-TAG	29.05.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Wohlwollende und aufbauende Gefühle und Gedanken sind positive Kräfte (12e).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche12FreitagN_040_NeuAltErsetzen_Musik_16zu9.mpg	IhreGedanken.jpg
657	Medikurs1 11	00:35:00	MED	29.05.2026 06:20:00	Urchristlich Meditieren	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger erster Schulungszyklus, Folge 11: Ich bin der Erbauer und Gestalter meines Schicksals.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs1IchBinErbauer_011_16zu9.mpg	Medikurs.JPG
665	UnserWahresSein	00:27:30	MED	29.05.2026 07:05:00	Unser wahres Sein	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 29.04.1990.	SNJ	False	False	False	False	False	False	False	DE_MED_UnserWahresSein_16zu9.mpg	UnserWahresSein.jpg
669	IhreGedanken 12 5Fr	00:15:00	MED-TAG	29.05.2026 07:40:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Wohlwollende und aufbauende Gefühle und Gedanken sind positive Kräfte (12e).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche12FreitagN_040_NeuAltErsetzen_Musik_16zu9.mpg	IhreGedanken.jpg
674	InnererWeg 17	00:28:30	GR-LEB	29.05.2026 08:00:00	Der Innere Weg zum kosmischen Bewusstsein	Lesung über den Christus-Gottes-Weg, hin zu einer höheren Kultur und einem friedvollen Menschentum. Mit praktischen Übungen. Heute: Grundstufe der Ordnung - Folge 17: Die Schulung des Tastsinns - Innen- und Außentage	SNJ	False	False	False	False	False	False	False	DE_GR-IW_InnererWeg2022_17_16zu9.mpg	InnererWeg.jpg
681	Ruf 1 InnererWeg	00:18:30	SON	29.05.2026 08:35:00	Der Ruf Gabrieles, der Prophetin und Botschafterin des Ewigen Reiches	Bebilderter Ruf von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, im messianischen, sophianischen Zeitalter der Lilie, der Gottes- und Nächstenliebe. 	SNJ	False	False	False	False	False	False	False	DE_SON_DerRufGabrieles_16zu9.mpg	Ruf-1.jpg
685	Pfingsten26	01:30:30	GR-ALLG	29.05.2026 09:00:00	Pfingsten, der redende Gott - für das Leben in allem Sein	Die Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes lädt ein zum urchristlichen Gemeindetreffen, an Pfingsten 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_Pfingsten26_16zu9.mpg	Pfingsten26.jpg
690	Zellenstaat UT	00:26:00	MED	29.05.2026 10:40:00	Der Zellenstaat	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_DerZellenstaat_UT_NAE.mpg	Zellenstaat.JPG
693	SchuleLeben 23 A	00:21:30	GR-LEB	29.05.2026 11:10:30	Die wahre Schule ist das Leben	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Das Gesetz der Entsprechung	SNJ	False	False	False	False	False	False	False	DE_DWS_23GesetzEntsprechung_16zu9.mpg	SchuleLeben 02.jpg
698	GemeindeSloMai26	01:22:00	GR-ALLG	29.05.2026 11:35:00	Der urchristliche Strom - Der Hafen des Friedens: "Meine Schafe kennen Meine Stimme"	Treffen aller Gottsucher im Sammelbecken in Slowenien, verbunden mit der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes, im Mai 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_SON_GemeindeSlowenien_26_16zu9.mpg	GemeindeSloMai26.jpg
702	Gemeinschaften 08 A	00:23:30	GR-ALLG	29.05.2026 13:05:00	Die freien Gemeinschaften im Zeichen der Lilie	Schulung für die freien Gemeinschaften im Zeichen der Lilie, heute zum Thema: Wie durchforsten wir die Welt unserer Programme?	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_08_NAE_TelZeit_16zu9.mpg	Gemeinschaften.jpg
707	RückkehrSophia 03 A	01:01:00	GR-ALLG	29.05.2026 13:35:00	Die Rückkehr der Sophia, der göttlichen Weisheit, in das Ewige Vaterhaus	Lesung einer Offenbarung, gegeben aus dem Ewigen Reich durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele (Teil 3).	SNJ	False	False	False	False	False	False	False	DE_LES_RueckkehrSophia_03_2024_NEU_16zu9.mpg	RueckkehrSophiaNEU.jpg
712	InnererArzt 4	00:52:30	MED	29.05.2026 14:45:00	Der Innere Arzt und Heiler	Die Heilmeditation fördert die Selbstheilungskräfte im Menschen "Heilwerden an Seele und Leib durch die Kraft des Christus Gottes - In der Ruhe liegt die Kraft zur Heilung". Heute: Die ewige Liebe, die Sonne des Ur-Seins, gibt und gibt.	SNJ	False	False	False	False	False	False	False	DE_MED_InnereArzt_004_NeuAltErsetzen_Vorspann_16zu9.mpg	InnererArzt.jpg
