id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
79	47153	ChristusAuferstehen	MED	00:24:00	18.05.2026 17:04:00	Cristo deseja ressuscitar em cada um de nós	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 25 de março 2005		False	False	False	False	False	False	False	PT_MED_ChristusAuferstehung.jpg
84	35382	SchuleLeben 06	DWS	00:46:30	18.05.2026 17:35:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Aprenda a conviver com a natureza e os animais, e assim, você aprende a compreender melhor a si mismo e também aos seus próximos"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Aprenda a conviver com a natureza e os animais, e assim, você aprende a compreender melhor a si mismo e também aos seus próximos"		False	False	False	False	False	False	False	DWS-PT_00B.jpg
90	14713	Tierliebe Jesu	PAL	00:41:00	18.05.2026 18:29:30	O Amor de Jesus aos Animais, que Nos Foi Ocultado	O Amor de Jesus aos Animais, que Nos Foi Ocultado		False	False	False	False	False	False	False	TierliebeJesu.jpg
92	47460	GemeindeSlo Mai2026	SON	01:22:00	18.05.2026 19:15:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
95	23430	DasIstMeinWort 05	LES	00:28:30	18.05.2026 20:41:00	Esta é a Minha Palavra, A e Ω. Capítulo 21: "Jesus repreende a crueldade contra um cavalo"	Esta é a Minha Palavra, A e Ω. Capítulo 21: "Jesus repreende a crueldade contra um cavalo"		False	False	False	False	False	False	False	PT_DasIStMeinWort2.jpg
102	46887	FGE JugendOstern	FGE	00:28:00	18.05.2026 21:16:00	Comunidades livres internacionais de jovens em todo o mundo!	Comunidades livres internacionais de jovens em todo o mundo!		False	False	False	False	False	False	False	JugendInternational.jpg
104	40689	SichSelbstFinden2 2KiZ	LIOS	00:12:30	18.05.2026 21:44:30	Liobani: Encontrar a si mesmo.	Liobani: Encontrar a si mesmo. A escola a para Nova Jerusalém para um tempo diferente no signo do Cristo de Deus, do amor a Deus e ao próximo		False	False	False	False	False	False	False	IchErzaehle.jpg
107	27751	InnererWeg 17	GR-IW	00:29:30	18.05.2026 22:04:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17		False	False	False	False	False	False	False	IW_PT.jpg
116	47178	Christus Ostern25	OFF	00:25:30	18.05.2026 22:49:30	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_OFF_ChristusOstern25.jpg
118	47460	GemeindeSlo Mai2026	SON	01:22:00	18.05.2026 23:17:00	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
121	14019	Vater Unser	MED	00:30:30	19.05.2026 00:43:30	Meditacão: O Pai nosso 	Meditacão: O Pai nosso 		False	False	False	False	False	False	False	Vaterworte.jpg
124	47460	GemeindeSlo Mai2026	SON	01:22:00	19.05.2026 01:15:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
126	47071	Gabriele März26	OFF	00:22:30	19.05.2026 02:41:00	O Serafim da Sabedoria Divina deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em março de 2026, o 3. ano da era messiânica e sofiânica	O Serafim da Sabedoria Divina deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em março de 2026, o 3. ano da era messiânica e sofiânica		False	False	False	False	False	False	False	GabrieleMärz26_3.jpg
129	42234	FGE VS Les 15 Lebensperlen2	FGE	00:06:30	19.05.2026 03:09:00	Nós somos as Comunidades Livres - Una e seja (15)	Pérolas da vida para você		False	False	False	False	False	False	False	PT_FGE-VS.jpg
132	42235	FGE VS Les 16 LassNichtLos	FGE	00:06:30	19.05.2026 03:20:00	Nós somos as Comunidades Livres - Una e seja (16)	Não solte!		False	False	False	False	False	False	False	PT_FGE-VS.jpg
134	27751	InnererWeg 17	GR-IW	00:29:30	19.05.2026 03:28:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17		False	False	False	False	False	False	False	IW_PT.jpg
136	35760	SchuleLeben 12	DWS	00:27:00	19.05.2026 04:00:30	Aprendemos a Focar	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina		False	False	False	False	False	False	False	Blume_Fokusieren.jpg
141	38715	SterbenLeben 01	LES	00:18:00	19.05.2026 04:30:30	Agora chega! Cada um morre por si só - como? 	O viver e morrer para continuar a viver. Parte 1 		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
146	32250	DasLilienzeitalter 02 HoheZeit	FGE	00:50:30	19.05.2026 04:53:30	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 2ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 2ª Parte		False	False	False	False	False	False	False	Lilie2.jpg
149	42234	FGE VS Les 15 Lebensperlen2	FGE	00:06:30	19.05.2026 05:48:00	Nós somos as Comunidades Livres - Una e seja (15)	Pérolas da vida para você		False	False	False	False	False	False	False	PT_FGE-VS.jpg
151	42235	FGE VS Les 16 LassNichtLos	FGE	00:06:30	19.05.2026 05:58:00	Nós somos as Comunidades Livres - Una e seja (16)	Não solte!		False	False	False	False	False	False	False	PT_FGE-VS.jpg
153	45043	UrchristlicherStrom 01	SON	00:53:00	19.05.2026 06:06:30	A palavra profética na corrente Cristã Original - hoje e em todos os tempos - e a tentativa de erradicar as Comunidades Originais, os seguidores de Jesus de Nazaré. Parte 1	A palavra profética na corrente Cristã Original - hoje e em todos os tempos - e a tentativa de erradicar as Comunidades Originais, os seguidores de Jesus de Nazaré. Parte 1		False	False	False	False	False	False	False	PT_UrchristlicheStromT1.jpg
156	34120	Bergpredigt 07	LES	00:27:00	19.05.2026 07:04:00	O Sermão da Montanha de Jesus de Nazaré. Parte 7	O Sermão da Montanha de Jesus de Nazaré. Parte 7		False	False	False	False	False	False	False	Berg_PT-00.jpg
161	32564	Klassik Seele 53a_13	KONZ1	00:12:30	19.05.2026 07:33:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Mauro Giuliani, op.30 I. Allegro maestoso		False	False	False	False	False	False	False	KlassikSeele.jpg
162	35177	SchuleLeben 02	DWS	00:27:30	19.05.2026 07:46:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Força Redentora do Cristo de Deus em Nós"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Força Redentora do Cristo de Deus em Nós"		False	False	False	False	False	False	False	DieWahreSchule2.jpg
165	41013	Zelt GottHeilt 07 WEB	LES-ZELT	00:28:30	19.05.2026 08:19:00	Uma leitura do livro "Deus Cura" de Gabriele. Parte 7. Desde o Arco da Aliança do Espírito Livre, desde a Tenda de Deus, a palavra eterna vem diretamente a nós	Uma leitura do livro "Deus Cura" de Gabriele. Parte 7. Desde o Arco da Aliança do Espírito Livre, desde a Tenda de Deus, a palavra eterna vem diretamente a nós		False	False	False	False	False	False	False	GottHeilt.jpg
167	34519	GewissenLeben	MED	00:23:00	19.05.2026 08:51:00	Quem tem uma consciência sente a vida.	Quem tem uma consciência sente a vida.		False	False	False	False	False	False	False	JesusTiere.jpg
169	28884	Gemeinschaften 07	FGE	00:24:00	19.05.2026 09:15:30	As Comunidades Livres Sob o Signo do Lírio. Tema: Somos nós buscadores de Deus?	As Comunidades Livres Sob o Signo do Lírio. Tema: Somos nós buscadores de Deus?		False	False	False	False	False	False	False	Lilie.jpg
173	47460	GemeindeSlo Mai2026	SON	01:22:00	19.05.2026 09:43:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
175	26010	RufGabriele 2 DieErscheinung	SON	00:20:30	19.05.2026 11:09:30	A Chamada de Gabriele 02 - A aparição - A Idade Messiânica e Sofiânica do Lírio,O amor a Deus e ao Próximo	A Chamada de Gabriele 02 - A aparição - A Idade Messiânica e Sofiânica do Lírio,O amor a Deus e ao Próximo		False	False	False	False	False	False	False	Lilie.jpg
181	43093	SchuleLeben 32	DWS	00:19:30	19.05.2026 11:33:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O que é a graça? Existe a graça? Quando experimentamos esta graça?"	O que é a graça? Existe a graça? Quando experimentamos esta graça?		False	False	False	False	False	False	False	JesusStatue.jpg
186	38716	SterbenLeben 02	LES	00:22:30	19.05.2026 11:55:30	Parte 2 Agora chega! Cada um morre por si só - como? 	O viver e morrer para continuar a viver. Parte 2 		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
188	47460	GemeindeSlo Mai2026	SON	01:22:00	19.05.2026 12:24:00	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
192	44190	LebenIstKlang 1KiZ	LIOS	00:17:00	19.05.2026 13:52:00	Liobani: A vida é som.	Liobani: A vida é som. A escola a para Nova Jerusalém para um tempo diferente no signo do Cristo de Deus, do amor a Deus e ao próximo		False	False	False	False	False	False	False	LiobaniZeichnungVoegel.jpg
195	14925	Planeten 4	FILM	00:52:00	19.05.2026 14:12:30	O planeta Terra:  A formosura da terra e a campanha do homem contra a vida	O planeta Terra:  A formosura da terra e a campanha do homem contra a vida		False	False	False	False	False	False	False	Planeten-4.jpg
197	47460	GemeindeSlo Mai2026	SON	01:22:00	19.05.2026 15:08:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
199	21019	Medikurs1 10	MED	00:40:00	19.05.2026 16:34:00	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença		False	False	False	False	False	False	False	Medikurs.jpg
201	29748	InnereAndacht 14	MED	01:00:00	19.05.2026 17:16:00	Devocional Interior, 14ª Parte	Façamos com que cada palavra desperte para a vida em nós		False	False	False	False	False	False	False	InnereAndacht23.jpg
205	27751	InnererWeg 17	GR-IW	00:29:30	19.05.2026 18:22:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 17		False	False	False	False	False	False	False	IW_PT.jpg
211	14081	Zuversicht 1	MED	00:11:00	19.05.2026 18:55:30	Confiança: Ganhar a Vida Elevada	Confiança: Ganhar a Vida Elevada		False	False	False	False	False	False	False	BabyMutterHände.jpg
214	37031	Appell FreieChristen	SON	00:08:00	19.05.2026 19:13:30	Apelo dos cristãos livres	Apelo dos cristãos livres		False	False	False	False	False	False	False	
217	26305	RufGabriele 3 Stillstand	SON	00:16:00	19.05.2026 19:26:30	A Chamada de Gabriele 03 - A vida não conhece nenhuma paralisação	A Chamada de Gabriele 03 - A vida não conhece nenhuma paralisação		False	False	False	False	False	False	False	Lilie.jpg
220	36892	10 Gebote 2	LES	00:20:30	19.05.2026 19:54:30	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 2ª parte		False	False	False	False	False	False	False	PT_10GeboteTeil2.jpg
225	30843	BetenMitfühlen	MED	00:45:00	19.05.2026 20:17:30	Meditação de oração - Orar significa ter compaixão e levar responsabilidade	Meditação de oração - Orar significa ter compaixão e levar responsabilidade		False	False	False	False	False	False	False	BetenMitfuehlen.jpg
228	35382	SchuleLeben 06	DWS	00:46:30	19.05.2026 21:08:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Aprenda a conviver com a natureza e os animais, e assim, você aprende a compreender melhor a si mismo e também aos seus próximos"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Aprenda a conviver com a natureza e os animais, e assim, você aprende a compreender melhor a si mismo e também aos seus próximos"		False	False	False	False	False	False	False	DWS-PT_00B.jpg
231	47202	Christus Ostern26	OFF	00:27:30	19.05.2026 22:00:30	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na sexta-feira santa de 2026, o 3. ano da Era Messiânica e Sofiânica	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na sexta-feira santa de 2026, o 3. ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_OFFChristusOstern26.jpg
233	22538	Klassik Seele 46b_22	KONZ1	00:21:30	19.05.2026 22:30:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - W.A. Mozart, Symphony No. 36 in C major KV 425 "Linz Symphony" (Apr. 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
234	43157	FGE VS Les 21 WorteDesLebens	FGE	00:07:30	19.05.2026 22:52:00	Nós somos as Comunidades Livres - Una e seja (21)	Palavras de Vida 1		False	False	False	False	False	False	False	PT_FGE-VS.jpg
239	47460	GemeindeSlo Mai2026	SON	01:22:00	19.05.2026 23:02:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
242	47070	Christus März26	OFF	00:18:30	20.05.2026 00:29:00	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em março de 2026, o 3. ano da era messiânica e sofiânica	O Cristo de Deus deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em março de 2026, o 3. ano da era messiânica e sofiânica		False	False	False	False	False	False	False	ChristusMärz26.jpg
251	33929	Bergpredigt 05	LES	00:21:00	20.05.2026 00:56:30	O Sermão da Montanha de Jesus de Nazaré. Parte 5	O Sermão da Montanha de Jesus de Nazaré. Parte 5		False	False	False	False	False	False	False	Berg_PT-00.jpg
254	43092	SchuleLeben 31	DWS	00:27:30	20.05.2026 01:21:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "A Psicologia Divina"	A Psicologia Divina		False	False	False	False	False	False	False	TatGalube.jpg
256	28553	Gemeinschaften 06	FGE	00:28:30	20.05.2026 01:53:00	As Comunidades Livres Sob o Signo do Lírio. Tema: O amor de Deus para com os seres humnanos e para com toda criatura	As Comunidades Livres Sob o Signo do Lírio. Tema: O amor de Deus para com os seres humnanos e para com toda criatura		False	False	False	False	False	False	False	Lilie.jpg
258	42235	FGE VS Les 16 LassNichtLos	FGE	00:06:30	20.05.2026 02:23:30	Nós somos as Comunidades Livres - Una e seja (16)	Não solte!		False	False	False	False	False	False	False	PT_FGE-VS.jpg
261	42187	BetenEinheit	MED	00:34:30	20.05.2026 02:36:00	Meditação de Oração. Orando em unidade - pela unidade	Meditação de Oração. Orando em unidade - pela unidade		False	False	False	False	False	False	False	Glockenblume.jpg
263	47460	GemeindeSlo Mai2026	SON	01:22:00	20.05.2026 03:15:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
265	14092	LassNichtLos	MED	01:00:00	20.05.2026 04:43:00	Meditacão: Não Sollte	Meditacão: Não Sollte		False	False	False	False	False	False	False	LassDichFuehren.jpg
267	14017	Es blueht Fr	MED	00:24:00	20.05.2026 05:45:30	Meditacão: Tudo floresce	Meditacão: Tudo floresce		False	False	False	False	False	False	False	EsBlueht.jpg
269	35322	SchuleLeben 04	DWS	00:20:30	20.05.2026 06:13:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina:	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Cada pessoa forja o seu destino"		False	False	False	False	False	False	False	DWS.jpg
270	21019	Medikurs1 10	MED	00:40:00	20.05.2026 06:34:00	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença		False	False	False	False	False	False	False	Medikurs.jpg
276	47460	GemeindeSlo Mai2026	SON	01:22:00	20.05.2026 07:18:00	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
278	21019	Medikurs1 10	MED	00:40:00	20.05.2026 08:44:30	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença	Meditação Cristã Oríginal - Eu Vivo em Cristo, na Sua Presença		False	False	False	False	False	False	False	Medikurs.jpg
280	14081	Zuversicht 1	MED	00:11:00	20.05.2026 09:29:00	Confiança: Ganhar a Vida Elevada	Confiança: Ganhar a Vida Elevada		False	False	False	False	False	False	False	BabyMutterHände.jpg
283	47460	GemeindeSlo Mai2026	SON	01:22:00	20.05.2026 09:44:30	Minhas Ovelhas Conhecem a Minha Voz	Encontro de todos os buscadores de Deus no Centro de Reunião na Eslovênia, conectados a Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus em maio de 2026, o 3º ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	PT_GemeindeSlowenia.jpg
285	44877	GottVater Pfingsten25	OFF	00:39:00	20.05.2026 11:11:00	Deus-Pai revelou-se no encontro da Comunidade Cristã Original no Pentecostes, dia 7 de junho de 2025, na Comunidade do Senhor para a edificação do Reino da Paz do Cristo de Deus	Deus-Pai revelou-se no encontro da Comunidade Cristã Original no Pentecostes, dia 7 de junho de 2025, na Comunidade do Senhor para a edificação do Reino da Paz do Cristo de Deus		False	False	False	False	False	False	False	PT_OFF_Pfingsten.jpg
287	40093	LebenAllLiebe	MED	00:28:00	20.05.2026 11:53:00	Meditação de Oração. A Vida é o Todo-Amor Cósmico da Unidade	Meditação de Oração. A Vida é o Todo-Amor Cósmico da Unidade		False	False	False	False	False	False	False	PT_CH264LebeAllLiebe.jpg
