id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
1	41755	FGE VS Les 03 BroschEwGesetz	FGE	00:06:00	11.05.2026 00:00:00	Nós somos as Comunidades Livres - Una e seja (3)	Cristianismo Original em todo o mundo. Comunidades Livres sob o Signo do Lírio		False	False	False	False	False	False	False	PT_FGE-VS.jpg
3	41756	FGE VS Les 04 SieSindNiAllein	FGE	00:05:00	11.05.2026 00:08:00	Nós somos as Comunidades Livres - Una e seja (4)	Você não está sózinho		False	False	False	False	False	False	False	PT_FGE-VS.jpg
10	35396	BotschaftAusDemAll 05	LES	00:24:30	11.05.2026 00:19:00	O Reino Eterno: "Use o tempo precioso!" Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária do Reino Eterno, no dia 4 de março de 1988 em Würzburg, Alemanha	Leitura de uma revelação do Cristo de Deus "Use o Tempo Precioso", dado através de Gabriele, a profetisa e emissária do Reino Eterno, no dia 4 de março de 1988 em Würzburg, Alemanha.		False	False	False	False	False	False	False	ChristusErlösung.jpg
12	25863	Klassik Seele 42e_11	KONZ1	00:11:00	11.05.2026 00:46:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - F. Schubert: Ellen’s Third Song		False	False	False	False	False	False	False	KlassikSeele.jpg
13	27790	Sternstunden 06	MED	00:30:00	11.05.2026 00:57:00	Horas estelares com Gabriele. Sê Silencioso - Deus Habita em Você. A renovação da vida que vem de dentro	Horas estelares com Gabriele. Sê Silencioso - Deus Habita em Você. A renovação da vida que vem de dentro		False	False	False	False	False	False	False	ÄsteMitSchneeSonne.jpg
16	43769	GottVaterWortAll2018	LES	01:15:00	11.05.2026 01:29:30	Deus-Pai. A Palavra do Todo-Universo	A leitura de uma revelação do Eterno Todo-Um Deus dado em Setembro de 2018 pela profetisa e emissária do Reino Eterno, Gabriele.		False	False	False	False	False	False	False	PT_GottVater2018.jpg
22	41279	DerGuteHirte	MED	00:37:00	11.05.2026 02:49:30	Meditação de Cura. O Bom Pastor, o Espírito do Cristo de Deus em cada alma	Meditação de Cura. O Bom Pastor, o Espírito do Cristo de Deus em cada alma		False	False	False	False	False	False	False	HirteUndSchafen2.jpg
24	41960	Lilienzeitalter1 4Entwicklungseb. Teil 1 WEB	LES	00:55:30	11.05.2026 03:30:30	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1		False	False	False	False	False	False	False	DuSollstNichtToeten.jpg
26	44383	Nachruhm	LES	00:24:30	11.05.2026 04:30:00	Leitura do: "Memória Pósthuma" de Manfred Kyber	Leitura do: "Memória Pósthuma" de Manfred Kyber		False	False	False	False	False	False	False	PT_Nachrum.jpg
28	37876	Urgesteinsmehl	DOK	00:15:30	11.05.2026 04:57:30	A nova agricultura para a nova era	Pó de rocha primária - nutrição para os nossos campos		False	False	False	False	False	False	False	UrgesteinMehl.jpg
30	13994	Augenblicke	MED	00:14:00	11.05.2026 05:14:30	Momentos com os animais	Momentos com os animais		False	False	False	False	False	False	False	Augenblicke.jpg
32	14713	Tierliebe Jesu	PAL	00:41:00	11.05.2026 05:31:00	O Amor de Jesus aos Animais, que Nos Foi Ocultado	O Amor de Jesus aos Animais, que Nos Foi Ocultado		False	False	False	False	False	False	False	TierliebeJesu.jpg
35	47190	Ostern 2026	SON	01:03:30	11.05.2026 06:16:30	Celebração da Família de Deus na Terra	Cristo, o ressuscitado, veio por amor a toda a criação		False	False	False	False	False	False	False	PT_Ostern2026.jpg
36	34461	Klassik Seele 60c_12	KONZ1	00:12:00	11.05.2026 07:20:00	Classics for the Soul. Santec Music Orchestra	Concerto for 2 trumpets in D major by F. Manfredini and Laudate Dominum by W.A. Mozart (Apr. 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
38	28416	InnereAndacht 01	MED	00:48:30	11.05.2026 07:38:00	Devocional Interior 1ª Parte	Deus É – E Eu Sou Divino		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
40	33677	Bergpredigt 01	LES	00:24:30	11.05.2026 08:30:00	O Sermão da Montanha de Jesus de Nazaré. Parte 1	O Sermão da Montanha de Jesus de Nazaré. Parte 1		False	False	False	False	False	False	False	Berg_PT-00.jpg
43	33158	BotschaftAusDemAll 01	LES	00:38:30	11.05.2026 08:58:00	O Reino Eterno "Ou Por Mim ou Contra Mim" Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária de Deus no dia 14 Junho de 1980 na cidade de Augsburg, Alemanha	O Reino Eterno "Ou Por Mim ou Contra Mim" Uma leitura de uma revelação do Cristo de Deus dada através de Gabriele, a profetisa e emissária de Deus no dia 14 Junho de 1980 na cidade de Augsburg, Alemanha		False	False	False	False	False	False	False	ZellOFFBd.jpg
49	41867	GottGegwLicht NEU	MED	00:25:30	11.05.2026 09:42:30	Meditação. Deus é Luz Presente	Meditação. Deus é Luz Presente		False	False	False	False	False	False	False	PT_MED_GottGegenwärtigLicht.jpg
52	36034	SchuleLeben 15	DWS	00:28:00	11.05.2026 10:13:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O que é Liberdade? Como a Tiramos de Nós Mesmos? E Como Podemos Recuperá-la?"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "O que é Liberdade? Como a Tiramos de Nós Mesmos? E Como Podemos Recuperá-la?"		False	False	False	False	False	False	False	Lilienzeitalter.jpg
54	29198	InnereAndacht 11	MED	00:57:30	11.05.2026 10:44:30	Devocional Interior, 11ª Parte	Tudo está em você. A vida está em você e você a realiza a partir de si meismo		False	False	False	False	False	False	False	CH60MitChristusBeten.jpg
56	39860	IchKommeBald1 WEB	LES	01:25:00	11.05.2026 11:45:00	A Idade Messiânica Sofiânica. Eu Logo Venho! Eu Sou o Cristo de Deus	A Idade Messiânica Sofiânica. Eu Logo Venho! Eu Sou o Cristo de Deus		False	False	False	False	False	False	False	Band.jpg
58	13932	KriegFrieden	FILM	00:36:00	11.05.2026 13:13:00	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 	Guerra ou paz? O mandamento não deverias matar e as religiões do mundo 		False	False	False	False	False	False	False	KriegFrieden.jpg
63	40069	BändeEwigesReich 01 WEB	LES	00:42:00	11.05.2026 13:52:00	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.	A partir do Reino Eterno. "Eu Faço Tudo Novo". Dado no ano 1991 e revelado a través da emissária do Reino Eterno, Gabriele.		False	False	False	False	False	False	False	ChristusErlösung.jpg
69	41830	EwigeWortErde 02	SON	00:25:00	11.05.2026 14:40:30	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. 1 	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. Parte 2		False	False	False	False	False	False	False	PT_EwigeWortErde2.jpg
72	42054	FGE VS Les 09 BotschaftAll	FGE	00:07:00	11.05.2026 15:13:00	Nós somos as Comunidades Livres - Una e seja (9)	A mensagem do universo		False	False	False	False	False	False	False	PT_FGE-VS.jpg
75	42055	FGE VS Les 10 ErfülltesLeben	FGE	00:06:30	11.05.2026 15:25:30	Nós somos as Comunidades Livres - Una e seja (10)	Uma vida plena até a velhice		False	False	False	False	False	False	False	PT_FGE-VS.jpg
82	22537	Klassik Seele 46a_14	KONZ1	00:14:00	11.05.2026 15:44:30	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - G.F. Händel, from the Water Music Suites 1-3 (Apr. 2015)		False	False	False	False	False	False	False	KlassikSeele.jpg
83	14085	JederAtemzug	MED	00:30:00	11.05.2026 15:58:30	Meditacão: Cada respiração é a presença de Deus	Meditacão: Cada respiração é a presença de Deus		False	False	False	False	False	False	False	JederAtemzug.jpg
85	47177	GottVater Ostern25	OFF	00:27:00	11.05.2026 16:30:00	Deus-Pai deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica	Deus-Pai deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	OFF_GottVaterOstern25.jpg
91	39760	AllesKommunikation2 WEB	LES	01:09:30	11.05.2026 17:05:00	A Idade Messiânca, Sofiânica. Tudo é Comunicação	A Idade Messiânca, Sofiânica. Tudo é Comunicação		False	False	False	False	False	False	False	ChristusInUns.jpg
95	28872	InnereAndacht 07	MED	01:00:00	11.05.2026 18:19:30	Devocional Interior, 7ª Parte	Quem Vive no Seu Mais Interior em Deus, é Divino		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
98	23311	DasIstMeinWort 01	LES	00:23:00	11.05.2026 19:23:00	Esta é a Minha Palavra, A e Ω. Capítulo 38: "Acerca de matar animais"	Esta é a Minha Palavra, A e Ω. Capítulo 38: "Acerca de matar animais"		False	False	False	False	False	False	False	AmSeeufer.jpg
100	23429	DasIstMeinWort 04	LES	00:22:00	11.05.2026 19:47:00	Esta é a Minha Palavra, A e Ω. Capítulo 28: "Jesus liberta os animais"	Esta é a Minha Palavra, A e Ω. Capítulo 28: "Jesus liberta os animais"		False	False	False	False	False	False	False	zz UrlehreJesu.jpg
