id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
80	44758	SchuleLeben 35	DWS	00:29:00	06.07.2026 14:28:00	La palabra tiene que ser un medio de comunicación. ¿Por qué hablamos más de lo necesario?	La verdadera escuela es la vida. Horas de enseñanza dadas desde la sabiduría divina		False	False	False	False	False	False	False	palabras.jpg
84	42296	SchuleLeben 25	DWS	00:36:30	06.07.2026 15:05:30	Cristo es el reformador interno	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DWS-ES_00.jpg
87	33531	IhreGedanken 08 4Do	GH	00:12:30	06.07.2026 15:43:30	Sus pensamientos son su día. Hablado por Gabriele - Jueves	Hablado por Gabriele - Jueves		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
89	42223	FGE VS Les 16 LassNichtLos	FGE	00:06:30	06.07.2026 15:58:00	Somos las colectividades libres - Une y sé (16) 	¡No desistas, persevera!		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
91	02314	Das Gebet	MED	00:33:00	06.07.2026 16:06:00	Meditación: La oración. ¿Qué rezamos? ¿Cómo rezamos? ¿Dónde rezamos?	Meditación: La oración. ¿Qué rezamos? ¿Cómo rezamos? ¿Dónde rezamos?		False	False	False	False	False	False	False	DasGebet.jpg
94	24415	Medikurs2 06	MED	00:51:00	06.07.2026 16:43:00	Meditaciones cristiano-originarias. (Curso 2°, med. 6)	Meditaciones cristiano-originarias. (Curso 2°, med. 6): «En la cuarta fuerza de toma de consciencia arde la luz del Cristo Redentor»		False	False	False	False	False	False	False	Organansprache.jpg
97	33531	IhreGedanken 08 4Do	GH	00:12:30	06.07.2026 17:39:30	Sus pensamientos son su día. Hablado por Gabriele - Jueves	Hablado por Gabriele - Jueves		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
102	24267	DasIstMeinWort 26	LES	00:22:00	06.07.2026 18:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 2 "La última cena"	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 2 "La última cena"		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
105	43514	AuflösungFormen 3	SON	00:53:00	06.07.2026 18:26:00	3ª parte. Los preparativos para la disolución de todas las formas condensadas y la segunda venida del Cristo de Dios. 	Parte 3: El retorno de los hijos de Dios. El regreso a la unidad con todo lo que vive y el Amor eterno.		False	False	False	False	False	False	False	ES_Aufloesung.jpg
112	04338	DuBistWieDerMorgen	MED	00:13:00	06.07.2026 19:29:00	Meditación: Eres la mañana	Meditación: Eres la mañana		False	False	False	False	False	False	False	DuBistWDMorg.jpg
117	47457	GemeindeSlo Mai2026	SON	01:22:00	06.07.2026 19:46:30	Mis ovejas conocen Mi voz	Reunión de todas las personas que buscan a Dios en el Lugar de encuentro y acogida en Eslovenia, en unión con la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios en mayo de 2026, del año 3 de la Era mesiánica, sofiánica  		False	False	False	False	False	False	False	ES_GemeindeEslovenien.jpg
120	40085	LebenAllLiebe	MED	00:28:00	06.07.2026 21:13:00	La vida es amor cósmico universal	Oración meditativa: La vida es amor cósmico universal		False	False	False	False	False	False	False	ES_CH264_LebenAllLiebe.jpg
125	43814	RückkehrSophia 2	LES	00:56:00	06.07.2026 21:45:30	El regreso de Sophia, la Sabiduría divina, a la casa eterna del Padre. 2ª parte	El regreso de Sophia, la Sabiduría divina, a la casa eterna del Padre. 2ª parte		False	False	False	False	False	False	False	ES_RueckkehrT2.jpg
127	41587	FGE Rückmeldungen 03	FGE	00:16:00	06.07.2026 22:43:00	Nosotros leemos, y tú, ¿nos escuchas? Sentir, vivir lo que otros dicen. Jóvenes en el camino hacia Cristo (03)	Nosotros leemos, y tú, ¿nos escuchas? Sentir, vivir lo que otros dicen. Jóvenes en el camino hacia Cristo (03)		False	False	False	False	False	False	False	ES_FGERückmeldungen.jpg
129	28615	InnereAndacht 05	MED	00:55:30	06.07.2026 23:02:00	Recogimiento Interno. Parte 5: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 	Recogimiento Interno. Parte 5: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele. 		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
131	24093	DasIstMeinWort 20	LES	00:19:30	07.07.2026 00:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 19 "Jesús enseña a orar"	Esta es Mi Palabra, Alfa y Omega. Capítulo 19 "Jesús enseña a orar"		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
135	42820	Großinquisitor 1	LES	00:18:30	07.07.2026 00:29:00	Un extracto de: "El Gran Inquisidor" Parte 1	Un extracto de: "El Gran Inquisidor" Parte 1		False	False	False	False	False	False	False	ES_GroßInquisitor.jpg
138	42821	Großinquisitor 2	LES	00:23:30	07.07.2026 00:51:30	Un extracto de: "El Gran Inquisidor" Parte 2	Un extracto de: "El Gran Inquisidor" Parte 2		False	False	False	False	False	False	False	ES_GroßInquisitor.jpg
145	02317	Vater Unser	MED	00:30:30	07.07.2026 01:25:00	Meditación con imágenes sobre el Padre Nuestro	Meditación con imágenes sobre el Padre Nuestro		False	False	False	False	False	False	False	Vaterworte.jpg
152	29017	InnereAndacht 08	MED	00:51:00	07.07.2026 02:04:00	Recogimiento Interno. Parte 8: Grabación original de la serie «Las grandes enseñanzas cósmicas» 	Recogimiento Interno. Parte 8: Grabación original de la serie «Las grandes enseñanzas cósmicas» 		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
156	35486	Klassik Seele 62e_16	KONZ1	00:16:00	07.07.2026 03:00:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Gitarrenkonzert in D-Dur von A. Vivaldi, Larghetto und Allegro für Violine und Harfe von G. Donizetti, Granada aus Suite Espagnole von I. Albeniz (Juli 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
157	28154	InnererWeg 19	GR-IW	00:29:00	07.07.2026 03:16:00	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19		False	False	False	False	False	False	False	IW_ES.jpg
161	36882	10 Gebote 2	LES	00:20:30	07.07.2026 03:52:00	Los Diez Mandamientos de Dios.  Parte 2	Coloquio sobre: Los Diez Mandamientos de Dios expuestos con las palabras del tiempo actual. Parte 2		False	False	False	False	False	False	False	ZehnGebote.jpg
163	36918	10 Gebote 3	LES	00:18:00	07.07.2026 04:15:00	Los Diez Mandamientos de Dios.  Parte 3	Coloquio sobre: Los Diez Mandamientos de Dios - expuestos con las palabras del tiempo actual. Parte 3		False	False	False	False	False	False	False	ES_ZehnGebote.jpg
168	40747	Männerwelt Teil 2	SON	01:11:30	07.07.2026 04:37:30	El mundo masculino - ayer y hoy. Las tres cualidades del Dios Padre-Madre y la capitulación del satanista. 2ª parte	El mundo masculino - ayer y hoy. Las tres cualidades del Dios Padre-Madre y la capitulación del satanista. 2ª parte		False	False	False	False	False	False	False	MaenerWelt.jpg
175	23733	DasIstMeinWort 11	LES	00:18:30	07.07.2026 06:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 20: Regreso de los setenta y dos (2ª parte)	Esta es Mi Palabra, Alfa y Omega. Capítulo 20: Regreso de los setenta y dos (2ª parte)		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
178	09900	InnererArzt 6	MED	00:56:00	07.07.2026 06:23:30	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (6)	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (6)		False	False	False	False	False	False	False	Tirinusberg 117.jpg
181	41658	FGE VerbindeSei 02	FGE	00:10:00	07.07.2026 07:26:00	Somos las colectividades libres - Une y sé (2) 	Su Palabra – Presencia eterna		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
184	33529	IhreGedanken 08 2Di	GH	00:11:00	07.07.2026 07:38:00	Sus pensamientos son su día. Hablado por Gabriele - Martes	Hablado por Gabriele - Martes		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
187	24415	Medikurs2 06	MED	00:51:00	07.07.2026 07:53:30	Meditaciones cristiano-originarias. (Curso 2°, med. 6)	Meditaciones cristiano-originarias. (Curso 2°, med. 6): «En la cuarta fuerza de toma de consciencia arde la luz del Cristo Redentor»		False	False	False	False	False	False	False	Organansprache.jpg
189	42218	FGE VS Les 11 Vaterworte	FGE	00:07:00	07.07.2026 08:47:30	Somos las colectividades libres - Une y sé (11) 	Palabras del Padre también para ti		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
194	24094	DasIstMeinWort 21	LES	00:22:00	07.07.2026 09:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 49 "El verdadero templo de Dios"	Esta es Mi Palabra, Alfa y Omega. Capítulo 49 "El verdadero templo de Dios"		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
198	42822	Großinquisitor 3	LES	00:33:30	07.07.2026 09:31:00	Un extracto de: "El Gran Inquisidor" Parte 3	Un extracto de: "El Gran Inquisidor" Parte 3		False	False	False	False	False	False	False	ES_GroßInquisitor.jpg
206	08039	VerweileInDir	MED	00:17:00	07.07.2026 10:16:30	Meditación: Permanece en ti. Aprovecha el día	Meditación: Permanece en ti. Aprovecha el día		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
214	40413	ImGespräch 10	GR	00:57:30	07.07.2026 10:44:00	Conversando con... Peter Berthold, Catedrático en ornitología, sobre el tema: "Salvar la biodiversidad. ¿Cómo?"	Conversando con... Peter Berthold, Catedrático en ornitología, sobre el tema: "Salvar la biodiversidad. ¿Cómo?"		False	False	False	False	False	False	False	ImGespräch10.JPG
219	36573	Klassik Seele 59f_17	KONZ1	00:16:30	07.07.2026 11:47:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Larghetto y polonesa de Sinfonia Concertante para flauta y clarinete op.41 de F. Danzi e Intermezzo sinfonico de P. Mascagni (febrero 2017)		False	False	False	False	False	False	False	Orchestra.jpg
220	28154	InnererWeg 19	GR-IW	00:29:00	07.07.2026 12:04:00	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19		False	False	False	False	False	False	False	IW_ES.jpg
222	33667	Bergpredigt 01	LES	00:22:30	07.07.2026 12:35:30	El Sermón de la Montaña de Jesús de Nazaret. Parte 1	El Sermón de la Montaña de Jesús de Nazaret. Parte 1		False	False	False	False	False	False	False	Berg_ES-00.jpg
224	33668	Bergpredigt 02	LES	00:23:00	07.07.2026 13:00:30	El Sermón de la Montaña de Jesús de Nazaret. Parte 2	El Sermón de la Montaña de Jesús de Nazaret. Parte 2		False	False	False	False	False	False	False	Berg_ES-00.jpg
229	33704	DuBistWer ES	LILIE	01:11:30	07.07.2026 13:28:00	Para el presente o para el tiempo después del tiempo: ¡Tú eres quién! ¿Quién eres tú?	Para el presente o para el tiempo después del tiempo: ¡Tú eres quién! ¿Quién eres tú?		False	False	False	False	False	False	False	DuBistWer.jpg
236	26954	RufGabriele 5 KommetZuMir	SON	00:08:00	07.07.2026 14:50:30	La llamada del Cristo de Dios a través de Sophia: Venid a Mí 	La llamada del Cristo de Dios a través de Sophia: Venid a Mí 		False	False	False	False	False	False	False	Lilie.jpg
240	35344	SchuleLeben 05	DWS	00:26:30	07.07.2026 15:05:30	Mis pensamientos, los colonos	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	Löwenzahn12.jpg
243	33532	IhreGedanken 08 5Fr	GH	00:12:30	07.07.2026 15:33:30	Sus pensamientos son su día. Hablado por Gabriele - Viernes	Hablado por Gabriele - Viernes		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
245	42219	FGE VS Les 12 SieSindNiAllein2	FGE	00:06:00	07.07.2026 15:48:00	Somos las colectividades libres - Une y sé (12) 	Usted no está solo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
247	43189	ErlangeGotteserfahrung	MED	00:19:30	07.07.2026 15:55:30	Meditación. Logra experimentar a Dios	Meditación. Logra experimentar a Dios		False	False	False	False	False	False	False	ES_ErlangeGottesErfahrung.jpg
250	36570	Klassik Seele 59c_15	KONZ1	00:14:30	07.07.2026 16:19:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Concierto para violín RV 569 de A. Vivaldi (febrero de 2017)		False	False	False	False	False	False	False	Orchestra.jpg
251	24415	Medikurs2 06	MED	00:51:00	07.07.2026 16:33:30	Meditaciones cristiano-originarias. (Curso 2°, med. 6)	Meditaciones cristiano-originarias. (Curso 2°, med. 6): «En la cuarta fuerza de toma de consciencia arde la luz del Cristo Redentor»		False	False	False	False	False	False	False	Organansprache.jpg
254	33532	IhreGedanken 08 5Fr	GH	00:12:30	07.07.2026 17:30:00	Sus pensamientos son su día. Hablado por Gabriele - Viernes	Hablado por Gabriele - Viernes		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
259	34449	Klassik Seele 60g_09	KONZ1	00:09:00	07.07.2026 17:51:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Adagio religioso de la Sinfonía n. ° 2 "Lobgesang" de F. Mendelssohn-Bartholdy (abril de 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
260	39876	Lilienzeitalter 4Entwiklungseb. Teil 2 WEB	LES	01:12:30	07.07.2026 18:00:00	La era del lirio, Sophia, la Sabiduría de Dios. Los cuatro niveles de desarrollo, la cuna evolutiva hacia la filiación en Dios. 2ª parte	La era del lirio, Sophia, la Sabiduría de Dios. Los cuatro niveles de desarrollo, la cuna evolutiva hacia la filiación en Dios. 2ª parte		False	False	False	False	False	False	False	Forum-09.jpg
264	35875	SchuleLeben 13	DWS	00:32:00	07.07.2026 19:17:30	Aprender a amar, ganar libertad, ser feliz	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	Gänse.jpg
269	31472	InnereAndacht 25	MED	01:02:00	07.07.2026 19:52:30	Tú eres un ser de la eternidad	Recogimiento Interno. Parte 25: Tú eres un ser de la eternidad		False	False	False	False	False	False	False	InnereAndacht22.jpg
274	43088	SchuleLeben 31	DWS	00:27:30	07.07.2026 20:58:00	 La psicología divina	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	TatGalube.jpg
277	33440	Zelt GolgathaOpfer	OFF	01:04:30	07.07.2026 21:29:00	El Reino Eterno. El profundo significado del sacrificio en el Gólgota	El Reino Eterno. El profundo significado del sacrificio en el Gólgota		False	False	False	False	False	False	False	KreuzZeltMitGoldenePalmen.jpg
284	43155	FGE VS Les 21 WorteDesLebens	FGE	00:07:30	07.07.2026 22:46:00	Somos las colectividades libres - Une y sé (21) 	Palabras de vida 1		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
286	43488	FGE VS Les 23 TrostNotLeid	FGE	00:07:00	07.07.2026 23:00:30	Somos las colectividades libres - Une y sé (23) 	Consuelo en la necesidad y el sufrimiento		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
288	27556	Sternstunden 04	MED	00:39:30	07.07.2026 23:10:00	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito	Horas estelares con Gabriele. Un hombre nuevo en la corriente del amor infinito		False	False	False	False	False	False	False	SternstundenMargaritte.jpg
296	24266	DasIstMeinWort 25	LES	00:27:00	08.07.2026 00:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 1 "El lavatorio de los pies" y "La última cena" 	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 1 "El lavatorio de los pies" y "La última cena" 		False	False	False	False	False	False	False	DIMW_ES-00.jpg
299	43513	AuflösungFormen 2	SON	00:52:30	08.07.2026 00:31:00	2ª parte. Los preparativos para la disolución de todas las formas condensadas y la segunda venida del Cristo de Dios. 	Parte 2: El significado del Acto redentor del Cristo de Dios y el fin de la Caída		False	False	False	False	False	False	False	ES_Aufloesung.jpg
306	41271	DerGuteHirte	MED	00:37:00	08.07.2026 01:33:30	Meditación de sanación: El buen pastor, el Espíritu del Cristo de Dios en cada alma	Meditación de sanación: El buen pastor, el Espíritu del Cristo de Dios en cada alma		False	False	False	False	False	False	False	HirteUndSchafen2.jpg
311	47490	Pfingsten 2026	SON	01:30:00	08.07.2026 02:15:00	"Pentecostés, el Dios que habla - para toda la vida en todo lo que existe". 	La Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios invita a la reunión de la comunidad cristiano-originaria		False	False	False	False	False	False	False	ES_Pfingsten2026.jpg
314	28154	InnererWeg 19	GR-IW	00:29:00	08.07.2026 03:50:30	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 19		False	False	False	False	False	False	False	IW_ES.jpg
317	32035	FindePositiveNächsten	MED	00:26:30	08.07.2026 04:23:00	Encuentra y afirma lo positivo en tu prójimo. Por Gabriele. 	Un ejercicio para ampliar la consciencia para despertar la vida interna		False	False	False	False	False	False	False	FindePositiveImNächsten.jpg
322	43804	RückkehrSophia 1	LES	01:01:00	08.07.2026 04:54:00	El regreso de Sophia, la Sabiduría divina, a la casa eterna del Padre. 1ª parte	El regreso de Sophia, la Sabiduría divina, a la casa eterna del Padre. 1ª parte		False	False	False	False	False	False	False	ES_RueckkehrT1.jpg
327	45001	SchuleLeben 34	DWS	00:25:00	08.07.2026 06:05:30	Solo quien se respeta a sí mismo, respeta también  a su prójimo	La verdadera escuela es la vida. Horas de enseñanza dadas desde la sabiduría divina		False	False	False	False	False	False	False	KindUndOpa.jpg
330	33530	IhreGedanken 08 3Mi	GH	00:11:00	08.07.2026 06:32:00	Sus pensamientos son su día. Hablado por Gabriele - Miércoles	Hablado por Gabriele - Miércoles		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
332	42222	FGE VS Les 15 Lebensperlen2	FGE	00:06:30	08.07.2026 06:45:00	Somos las colectividades libres - Une y sé (15) 	Perlas de la vida para usted		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
335	35215	Auferstehungslicht	MED	00:38:00	08.07.2026 06:55:00	Oracíon meditativa. Cristo, la luz de la Resurreccíon, brilla en nuestra alma.	Oracíon meditativa. Cristo, la luz de la Resurreccíon, brilla en nuestra alma.		False	False	False	False	False	False	False	Auferstehungslicht.jpg
339	24415	Medikurs2 06	MED	00:51:00	08.07.2026 07:40:30	Meditaciones cristiano-originarias. (Curso 2°, med. 6)	Meditaciones cristiano-originarias. (Curso 2°, med. 6): «En la cuarta fuerza de toma de consciencia arde la luz del Cristo Redentor»		False	False	False	False	False	False	False	Organansprache.jpg
343	33530	IhreGedanken 08 3Mi	GH	00:11:00	08.07.2026 08:38:30	Sus pensamientos son su día. Hablado por Gabriele - Miércoles	Hablado por Gabriele - Miércoles		False	False	False	False	False	False	False	Woche10GedankenTag.jpg
348	24267	DasIstMeinWort 26	LES	00:22:00	08.07.2026 09:00:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 2 "La última cena"	Esta es Mi Palabra, Alfa y Omega. Capítulo 76 - parte 2 "La última cena"		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
351	43514	AuflösungFormen 3	SON	00:53:00	08.07.2026 09:26:00	3ª parte. Los preparativos para la disolución de todas las formas condensadas y la segunda venida del Cristo de Dios. 	Parte 3: El retorno de los hijos de Dios. El regreso a la unidad con todo lo que vive y el Amor eterno.		False	False	False	False	False	False	False	ES_Aufloesung.jpg
358	04338	DuBistWieDerMorgen	MED	00:13:00	08.07.2026 10:29:00	Meditación: Eres la mañana	Meditación: Eres la mañana		False	False	False	False	False	False	False	DuBistWDMorg.jpg
