id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
130	26070	InnererWeg 03	GR-IW	00:29:30	07.09.2026 18:52:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3		False	False	False	False	False	False	False	IW_PT.jpg
133	48401	Emanuel Weinberg26	OFF	00:24:00	07.09.2026 19:23:00	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	Trauben.jpg
136	36892	10 Gebote 2	LES	00:20:30	07.09.2026 19:53:30	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 2ª parte		False	False	False	False	False	False	False	PT_10GeboteTeil2.jpg
138	36923	10 Gebote 3	LES	00:18:00	07.09.2026 20:15:00	Os Dez Mandamentos de Deus	Os Dez Mandamentos de Deus - Interpredados com as palavras dos tempos de hoje. 3ª parte		False	False	False	False	False	False	False	PT_10GeboteTeil3.jpg
139	29749	InnereAndacht 15	MED	01:00:00	07.09.2026 20:33:00	Devocional Interior, 15ª Parte	Os seus olhos são a luz da alma		False	False	False	False	False	False	False	GottGegwLicht.jpg
145	41279	DerGuteHirte	MED	00:37:00	07.09.2026 21:37:30	Meditação de Cura. O Bom Pastor, o Espírito do Cristo de Deus em cada alma	Meditação de Cura. O Bom Pastor, o Espírito do Cristo de Deus em cada alma		False	False	False	False	False	False	False	HirteUndSchafen2.jpg
147	42187	BetenEinheit	MED	00:34:30	07.09.2026 22:15:30	Meditação de Oração. Orando em unidade - pela unidade	Meditação de Oração. Orando em unidade - pela unidade		False	False	False	False	False	False	False	Glockenblume.jpg
150	35246	SchuleLeben 01	DWS	00:21:30	07.09.2026 22:54:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Mantenha a calma interior em todas as situações"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Mantenha a calma interior em todas as situações"		False	False	False	False	False	False	False	DWS-PT_01.jpg
152	36980	Die neue Landwirtschaft	GR-SON	00:32:30	07.09.2026 23:17:00	A nova agricultura sob o signo da Terra-Isaías messiânica, sofiânica na obra de ação do amor a Deus e ao próximo	A nova agricultura sob o signo da Terra-Isaías messiânica, sofiânica na obra de ação do amor a Deus e ao próximo		False	False	False	False	False	False	False	SchmetterlingUndGetreide_korr.jpg
159	48401	Emanuel Weinberg26	OFF	00:24:00	08.09.2026 00:00:00	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	Trauben.jpg
160	48387	RechtesBetenHaltung	MED	00:21:00	08.09.2026 00:24:00	Orar corretamente. Significa ter uma postura correta	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 04 de março 2005		False	False	False	False	False	False	False	MED_RechtesBetenHaltung.jpg
163	27521	RufGabriele 8 WorteFÃ¼rDasLeben	SON	00:13:00	08.09.2026 00:54:30	A Chamada de Gabriele 08 - Palavras para a vida	A Chamada de Gabriele 08 - Palavras para a vida		False	False	False	False	False	False	False	Lilie.jpg
165	42837	Großinquisitor 3	LES	00:33:30	08.09.2026 01:08:30	Uma leitura do: "Grande Inquisidor" Parte 3	Uma leitura do: "Grande Inquisidor" Parte 3		False	False	False	False	False	False	False	PT_GrossInquisitor.jpg
177	41793	SchuleLeben 30	DWS	00:28:30	08.09.2026 02:04:30	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Liberdade,Unidade e o Amor de Deus"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Liberdade,Unidade e o Amor de Deus"		False	False	False	False	False	False	False	PT_DWS30.jpg
181	23725	DasIstMeinWort 09	LES	00:27:00	08.09.2026 02:38:30	Esta é a Minha Palavra, A e Ω. Capítulo 6: "Infância e Juventude de Jesus"	Esta é a Minha Palavra, A e Ω. Capítulo 6: "Infância e Juventude de Jesus"		False	False	False	False	False	False	False	PT_DasIStMeinWort2.jpg
183	26070	InnererWeg 03	GR-IW	00:29:30	08.09.2026 03:08:30	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3		False	False	False	False	False	False	False	IW_PT.jpg
189	29168	Klassik Seele 50e_14	KONZ1	00:13:30	08.09.2026 03:46:00	Classics for the Soul. Santec Music Orchestra	Classics for the Soul - Concerto for violin and trumpet by G.Ph.Telemann (Jun. 2016)		False	False	False	False	False	False	False	KlassikSeele.jpg
190	38717	SterbenMeinWort 01	LES	00:15:30	08.09.2026 03:59:30	Agora chega! Cada um morre por si só - como? 	Esta é a Minha Palavra A e O. Parte 1 		False	False	False	False	False	False	False	DuLebstNichtEin.jpg
198	29300	InnereAndacht 13	MED	00:56:00	08.09.2026 04:23:00	Devocional Interior, 13ª Parte	Sê silencioso e confia-se em Deus a cada momento		False	False	False	False	False	False	False	BlumenInnerenAndacht.jpg
203	47177	GottVater Ostern25	OFF	00:27:00	08.09.2026 05:28:30	Deus-Pai deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica	Deus-Pai deu uma revelação na Comunidade Central do Senhor para a edificação do Reino da Paz do Cristo de Deus na Páscoa de 2025, o 2. ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	OFF_GottVaterOstern25.jpg
206	48359	Christus Felsenbrunnen26	OFF	00:34:30	08.09.2026 05:59:00	O Cristo de Deus deu uma revelação no Encontro no Espírito Cristião Original na Fonte da Rocha de Cristo, em julho de 2026, o 3. Ano da Era Messiânica, Sofiânica	O Cristo de Deus deu uma revelação no Encontro no Espírito Cristião Original na Fonte da Rocha de Cristo, em julho de 2026, o 3. Ano da Era Messiânica, Sofiânica		False	False	False	False	False	False	False	GemeindeFelsJul.jpg
208	48387	RechtesBetenHaltung	MED	00:21:00	08.09.2026 06:37:00	Orar corretamente. Significa ter uma postura correta	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 04 de março 2005		False	False	False	False	False	False	False	MED_RechtesBetenHaltung.jpg
210	27521	RufGabriele 8 WorteFÃ¼rDasLeben	SON	00:13:00	08.09.2026 06:59:30	A Chamada de Gabriele 08 - Palavras para a vida	A Chamada de Gabriele 08 - Palavras para a vida		False	False	False	False	False	False	False	Lilie.jpg
213	48387	RechtesBetenHaltung	MED	00:21:00	08.09.2026 07:18:00	Orar corretamente. Significa ter uma postura correta	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 04 de março 2005		False	False	False	False	False	False	False	MED_RechtesBetenHaltung.jpg
214	48401	Emanuel Weinberg26	OFF	00:24:00	08.09.2026 07:39:00	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	Trauben.jpg
217	43222	FGE Rückmeldungen 05	FGE	00:17:30	08.09.2026 08:10:30	Nos lemos... Você nos escuta? Ter empatia, vivenciar... Jovens a caminho de Cristo (05)	Nos lemos... Você nos escuta? Ter empatia, vivenciar... Jovens a caminho de Cristo (05)		False	False	False	False	False	False	False	PT_FGE_RueckmeldungJugend.jpg
220	41960	Lilienzeitalter1 4Entwicklungseb. Teil 1 WEB	LES	00:55:30	08.09.2026 08:29:30	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1	A Idade do Lírio, Sofia, a Sabedoria de Deus. Os Quatro planos de Desenvolvimento, o Berço da Evolução para a Filiação de Deus. Parte 1		False	False	False	False	False	False	False	DuSollstNichtToeten.jpg
223	42351	FGE VS Les 20 ErfülltesLeben2	FGE	00:07:30	08.09.2026 09:30:30	Nós somos as Comunidades Livres - Una e seja (20)	Uma vida plena até a velhice 2		False	False	False	False	False	False	False	PT_FGE-VS.jpg
225	43157	FGE VS Les 21 WorteDesLebens	FGE	00:07:30	08.09.2026 09:39:00	Nós somos as Comunidades Livres - Una e seja (21)	Palavras de Vida 1		False	False	False	False	False	False	False	PT_FGE-VS.jpg
226	28552	Gemeinschaften 05	FGE	00:19:00	08.09.2026 09:46:30	As Comunidades Livres Sob o Signo do Lírio. Tema: Nós somos seres da lei do universo	As Comunidades Livres Sob o Signo do Lírio. Tema: Nós somos seres da lei do universo		False	False	False	False	False	False	False	Lilie.jpg
228	34150	Bergpredigt 09	LES	00:20:30	08.09.2026 10:06:30	O Sermão da Montanha de Jesus de Nazaré. Parte 9	O Sermão da Montanha de Jesus de Nazaré. Parte 9		False	False	False	False	False	False	False	Berg_PT-00.jpg
230	35405	SchuleLeben 07	DWS	00:50:00	08.09.2026 10:30:00	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Bem-estar e vivir feliz. Cada dia pode ser um ganho na vida"	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Bem-estar e vivir feliz. Cada dia pode ser um ganho na vida"		False	False	False	False	False	False	False	DieWahreSchule.jpg
238	28623	InnereAndacht 05	MED	00:55:30	08.09.2026 11:25:00	Devocional Interior, 5ª Parte	Deus É o Todo em Tudo - Indivisível		False	False	False	False	False	False	False	InnereAndacht_PT_Neu.jpg
240	39327	Herzensgebete	MED	00:13:00	08.09.2026 12:23:00	Meditação de Oração	Orações de coração são nutrimento para a alma		False	False	False	False	False	False	False	PT_Herzensgebete.jpg
242	40731	Zellenstaat NEU	MED	00:26:00	08.09.2026 12:38:00	Meditação. O Estado Celular	Meditação. O Estado Celular		False	False	False	False	False	False	False	Zellenstaat.jpg
244	40689	SichSelbstFinden2 2KiZ	LIOS	00:12:30	08.09.2026 13:05:00	Liobani: Encontrar a si mesmo.	Liobani: Encontrar a si mesmo. A escola a para Nova Jerusalém para um tempo diferente no signo do Cristo de Deus, do amor a Deus e ao próximo		False	False	False	False	False	False	False	IchErzaehle.jpg
246	46887	FGE JugendOstern	FGE	00:28:00	08.09.2026 13:19:00	Comunidades livres internacionais de jovens em todo o mundo!	Comunidades livres internacionais de jovens em todo o mundo!		False	False	False	False	False	False	False	JugendInternational.jpg
251	43829	RückkehrSophia 3	LES	01:01:00	08.09.2026 13:51:00	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 3	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 3		False	False	False	False	False	False	False	PT_RueckkehrT3.jpg
254	28173	BodenlebenErde	FILM	00:53:30	08.09.2026 14:57:30	O Solo em que vivemos. Um cosmos desconhecido	O Solo em que vivemos. Um cosmos desconhecido		False	False	False	False	False	False	False	Bodenleben2.jpg
256	36402	SpürtHineinLeben	MED	00:18:00	08.09.2026 15:52:00	Meditação de oração - Sinta para dentro da vida	Meditação de oração - Sinta para dentro da vida		False	False	False	False	False	False	False	MedSpuertHinein.jpg
259	21061	Medikurs1 12	MED	00:41:00	08.09.2026 16:17:00	Meditação Cristã Oríginal - Eu Vejo em Tudo o Amor de Deus	Meditação Cristã Oríginal - Eu Vejo em Tudo o Amor de Deus		False	False	False	False	False	False	False	Medikurs.jpg
261	42054	FGE VS Les 09 BotschaftAll	FGE	00:07:00	08.09.2026 17:00:00	Nós somos as Comunidades Livres - Una e seja (9)	A mensagem do universo		False	False	False	False	False	False	False	PT_FGE-VS.jpg
264	42055	FGE VS Les 10 ErfülltesLeben	FGE	00:06:30	08.09.2026 17:09:30	Nós somos as Comunidades Livres - Una e seja (10)	Uma vida plena até a velhice		False	False	False	False	False	False	False	PT_FGE-VS.jpg
266	26070	InnererWeg 03	GR-IW	00:29:30	08.09.2026 17:17:00	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3	O Caminho Interior à Consciência Cósmica. Nivel Básico da Ordem. Parte 3		False	False	False	False	False	False	False	IW_PT.jpg
272	43819	RückkehrSophia 2	LES	00:56:00	08.09.2026 17:50:00	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 2	O Retorno de Sophia, a Sabedoria Divina, para a Morada Eterna do Pai. Parte 2		False	False	False	False	False	False	False	PT_RueckkehrT2.jpg
274	45521	KeinTod06Jan2026	SON	00:30:30	08.09.2026 18:48:30	Um programa atemporal sobre o irromper da palavra eterna em nosso tempo 	Não há morte - O Serafim da sabedoria divina		False	False	False	False	False	False	False	PT_KeinTod6Januar.jpg
276	44877	GottVater Pfingsten25	OFF	00:39:00	08.09.2026 19:21:00	Deus-Pai revelou-se no encontro da Comunidade Cristã Original no Pentecostes, dia 7 de junho de 2025, na Comunidade do Senhor para a edificação do Reino da Paz do Cristo de Deus	Deus-Pai revelou-se no encontro da Comunidade Cristã Original no Pentecostes, dia 7 de junho de 2025, na Comunidade do Senhor para a edificação do Reino da Paz do Cristo de Deus		False	False	False	False	False	False	False	PT_OFF_Pfingsten.jpg
284	33781	ChristusInUns	MED	00:37:30	08.09.2026 20:11:00	Meditação de Oração. Nós nos voltamos para Cristo em nós	Meditação de Oração. Nós nos voltamos para Cristo em nós		False	False	False	False	False	False	False	PT_CH92_ChristusInUns.jpg
289	48359	Christus Felsenbrunnen26	OFF	00:34:30	08.09.2026 20:51:30	O Cristo de Deus deu uma revelação no Encontro no Espírito Cristião Original na Fonte da Rocha de Cristo, em julho de 2026, o 3. Ano da Era Messiânica, Sofiânica	O Cristo de Deus deu uma revelação no Encontro no Espírito Cristião Original na Fonte da Rocha de Cristo, em julho de 2026, o 3. Ano da Era Messiânica, Sofiânica		False	False	False	False	False	False	False	GemeindeFelsJul.jpg
291	48387	RechtesBetenHaltung	MED	00:21:00	08.09.2026 21:29:30	Orar corretamente. Significa ter uma postura correta	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 04 de março 2005		False	False	False	False	False	False	False	MED_RechtesBetenHaltung.jpg
293	48401	Emanuel Weinberg26	OFF	00:24:00	08.09.2026 21:54:00	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica	O Querubim da Sabedoria Divina revelou-se no Encontro da Comunidade Cristã Original na Vinha na Terra de Cristo-Isaías, em agosto de 2026, o terceiro ano da Era Messiânica e Sofiânica		False	False	False	False	False	False	False	Trauben.jpg
296	33157	JugendProphet 01	LES	00:25:00	08.09.2026 22:25:30	O jovem e o profeta. Parte 1	O jovem e o profeta. Parte 1		False	False	False	False	False	False	False	LiobaniJugend.jpg
298	33445	BotschaftAusDemAll 02 GolgathaOpfer	LES	01:04:30	08.09.2026 22:53:30	O Reino Eterno. O Profundo Significado do Sacrifício no Calvário	O Reino Eterno. O Profundo Significado do Sacrifício no Calvário		False	False	False	False	False	False	False	KreuzZeltMitGoldenePalmen.jpg
301	48387	RechtesBetenHaltung	MED	00:21:00	09.09.2026 00:00:00	Orar corretamente. Significa ter uma postura correta	Meditação dada por Gabriele, a profetisa e emissária do Reino Eterno em 04 de março 2005		False	False	False	False	False	False	False	MED_RechtesBetenHaltung.jpg
303	41831	EwigeWortErde 03	SON	00:37:30	09.09.2026 00:23:00	A Palavra Eterna é transmitida na rádio e na televisão Ao redor de toda a Terra. 3	A Palavra Eterna Circula por Toda a Terra. Lido e repeitado internacionalmente: Cristianismo Original em todo o mundo. Parte 3		False	False	False	False	False	False	False	PT_EwigeWortErde3.jpg
305	14084	Zuversicht 4	MED	00:21:00	09.09.2026 01:05:30	Confiança: Se queremos mudar o mundo, temos que mudar a nós mesmos	Confiança: Se queremos mudar o mundo, temos que mudar a nós mesmos		False	False	False	False	False	False	False	Zuversicht.jpg
307	42347	Gemeinschaften 12	FGE	00:14:00	09.09.2026 01:29:30	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução	As Comunidades Livres Sob o Signo do Lírio. Tema: A vida é evolução		False	False	False	False	False	False	False	Herzensgebet.jpg
310	36216	SchuleLeben 18	DWS	00:49:00	09.09.2026 01:49:30	Tome a Sua Liberdade, Liberte-se e Seja Livre!	A Verdadeira Escola é a Vida. Horas de Ensino a partir da sabedoria Divina: "Tome a Sua Liberdade, Liberte-se e Seja Livre!"		False	False	False	False	False	False	False	Freiheit.jpg
318	32249	DasLilienzeitalter 01 HoheZeit	LILIE	00:54:30	09.09.2026 02:56:00	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte	A Idade do Lírio. O Elevado Tempo - Depois do Tempo. 1ª Parte		False	False	False	False	False	False	False	Lilie1.jpg
320	47975	GemeindeFels Juli2026	SON	01:20:00	09.09.2026 03:55:00	Encontro no Espírito do Cristianismo Original na Fonte da Rocha de Cristo, em julho de 2026, o ano 3 da Era Messiânica, Sofiânica	Encontro no Espírito do Cristianismo Original na Fonte da Rocha de Cristo, em julho de 2026, o ano 3 da Era Messiânica, Sofiânica		False	False	False	False	False	False	False	GemeindeFelsJul2.jpg
322	42972	UrchristenWeltwBeten kurz10 OAdr (Web)	SON	00:13:00	09.09.2026 05:20:30	Os Cristãos Originais unem-se em uma oração comum pela paz	Os Cristãos Originais unem-se em uma oração comum pela paz		False	False	False	False	False	False	False	FGE_OFF.jpg
